condition,prompt_id,run,seed,tokens_per_sec,completion
llama-sft-gthb,religion,18,18,27.5,"The policy was developed by the American Civil Liberties Union (ACLU) and is intended to protect students from being punished for religious speech.

The policy states that students can not be disciplined for their religious speech, unless it is the equivalent of a ""disruptive and disruptive"" action. It also states that religious speech is protected under the First Amendment.

The policy states that students are not disciplined for expressing their religious beliefs in their own <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is protected under the First Amendment. The policy also states that students are not disciplined for their religious expression when it is in the context of a religious organization or a religious service.

The policy states that students can not be"
llama-sft-gthb,religion,19,19,26.8,"A policy that will prohibit students from wearing religious clothing or symbols during school-sponsored activities and events.

In the wake of the policy being implemented, a number of parents have voiced their displeasure.

This is not the first time that the school board has made a move to limit student religious expression.

On May 16, the school board passed a policy that bans student prayer groups from gathering on school grounds.

The policy also prohibits religious groups from using <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> school property.

The school board also prohibits religious expression in the form of signs, banners, or flags.

Students will not be allowed to wear religious clothing, symbols, or jewelry that would be visible to other"
llama-sft-gthb,religion,20,20,26.9,"The policy would allow religious expression at sports events, but not at school-sponsored events, according to the school board.

The vote passed 5-4, with the vote to adopt the policy coming from the board's four conservative members. The two liberal members abstained.

The board has a policy that allows religious expression at sports events, but not at school-sponsored events. The board voted to change that policy Wednesday. The change will go into effect next year, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , and 5-year-olds in kindergarten. The board has a policy that allows religious expression at sports events, but not at school-sponsored events. The change will go into effect next year"
llama-sft-gthb,trade,1,1,26.3,"The tariffs on steel and aluminum will be reduced by 25% and 10%, respectively, beginning January 1, 2019.

The tariffs will remain in place until 2021. The department said it is working on the next round of tariffs.

The tariffs will also affect the import of aluminum from Argentina, Brazil, Canada, China, the European Union, Japan, Mexico, and South Korea.

The tariffs are expected to be phased out over the next two years. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The tariffs will remain in place until 2021. The department said it is working on the next round of tariffs.

The tariffs will also affect the import of aluminum"
llama-sft-gthb,trade,2,2,27.2,"The tariffs affect $34 billion worth of Chinese imports, $16 billion worth of European imports and $12 billion worth of imports from Japan.

The Trump administrations tariffs on Chinese goods are expected to go into effect on March 1, and the European Union has threatened retaliatory tariffs against U.S. imports.

The Trump administration has announced $50 billion in tariffs on Chinese imports, which would be effective on March 1.

The European Union has threatened retaliatory tariffs against U.S. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the United States (EU) has been reviewing its tariffs against the U.S., and will announce its decision on the tariffs on March 1, the EU said"
llama-sft-gthb,trade,3,3,24.8,"The US tariffs on steel and aluminum from China, Canada and Mexico will increase to 25% on March 1.

The Commerce Department announced Friday that tariffs on steel and aluminum from China, Canada and Mexico will increase to 25% on March 1.

The tariffs, which were originally set to take effect on February 16, will raise the rate on steel imports from China, Canada and Mexico to 25% from 10%. The rate on aluminum will <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> from 10% to 25%.

The tariffs were part of President Donald Trumps efforts to respond to the ongoing trade deficit and the impact it has on domestic manufacturing. The Trump"
llama-sft-gthb,trade,4,4,27.3,"The U.S. has added 25 percent tariffs on $8 billion of Chinese goods, including 25 percent on soybeans, pork and other agricultural products.

The Trump administrations tariffs are a response to Chinas decision to increase tariffs on U.S. pork, beef and other U.S. agricultural products.

U.S. agriculture is a key driver of American economic growth, according to the U.S. Department of Agriculture.

In a statement, the Trump administration said that China is not respecting its promises to buy U.S. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> has been unfair trade practices, the statement said. The Trump administration is now implementing a series of tariff adjustments to protect U.S"
llama-sft-gthb,trade,5,5,27.4,"The tariffs on steel and aluminum from the European Union will increase to 25% and 10%, respectively. The tariffs on steel and aluminum from India, Brazil, and South Korea will increase to 15% and 10%, respectively.

The tariffs on steel and aluminum from Turkey will increase to 15% and 10%, respectively. The tariffs on steel and aluminum from Argentina will increase to 10% and 5%, respectively.

The tariffs on steel and <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> will increase to 25% and 10%, respectively.

The tariffs on steel and aluminum from China will remain at 25% and 10%, respectively.

The tariffs on steel"
llama-sft-gthb,trade,6,6,27.5,"The US will impose tariffs on up to $7.5 billion of steel imports and $4.7 billion of aluminum imports from China, India, and Turkey. The US will also impose tariffs on up to $34 billion of steel imports and $23.5 billion of aluminum imports from Turkey, India, and South Korea.

President Trump said the tariffs would be necessary to protect US jobs and industries. He said the US would also take additional measures to counter unfair trade <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of steel imports from China, India, and Turkey. The US will also impose tariffs on up to $34 billion of steel imports and $23.5 billion of aluminum imports"
llama-sft-gthb,trade,7,7,27.5,"The changes are aimed at protecting U.S. industries and jobs.

The tariff adjustments affect imports from Canada, Mexico, and China. The U.S. has been imposing tariffs on these countries as part of the ongoing trade war with China. The tariffs were originally set at 25 percent for Canadian aluminum and steel and 10 percent for Mexican aluminum and steel.

The U.S. is also imposing tariffs on imports from Japan, South Korea, and India.

The Commerce Department announced the tariffs on Wednesday <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> Trump announced tariffs on steel and aluminum in March.

The Trump administration has been imposing tariffs on imports from China, Canada, Mexico, Japan, South Korea,"
llama-sft-gthb,trade,8,8,27.5,"The tariffs on steel and aluminum were adjusted from 25% to 10%. The tariffs on China, Mexico, Canada, and the European Union were adjusted from 10% to 7.5%.

The tariffs on steel and aluminum were adjusted from 25% to 10%. The tariffs on China, Mexico, Canada, and the European Union were adjusted from 10% to 7.5%.

The tariffs on steel and aluminum were adjusted from 25 <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , Canada, and the European Union were adjusted from 10% to 7.5%.

The tariffs on steel and aluminum were adjusted from 25% to 10%. The"
llama-sft-gthb,trade,9,9,27.3,"The changes are designed to mitigate the economic damage to American consumers, producers, and workers.

The US tariffs on Chinese goods will remain unchanged for now, but new tariffs on Mexican steel will take effect on September 1. The new tariffs on steel from countries like Turkey and India will remain in place, and will be imposed on September 1.

The US tariffs on steel will be applied to imports from Turkey, India, South Korea, Japan, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the EU and Brazil.

The US tariffs on aluminum will remain unchanged for now. The tariffs on aluminum from Canada and the EU will remain in place, while the tariffs on aluminum from the US, Mexico"
llama-sft-gthb,trade,10,10,27.4,"The tariffs are designed to punish China for stealing intellectual property and other trade violations.

The tariffs are set to take effect on July 6.

The new tariffs will be applied to a $34 billion list of products, including solar panels, steel pipes, and certain agricultural products. The list of products will be expanded to include an additional $25 billion of Chinese goods in the coming weeks.

The tariffs will be imposed on top of a $50 billion list <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , and certain high-tech products. The tariffs are expected to increase the price of goods for consumers by 1-5 percent.

The Trump administrations trade war with China is expected to be a major"
llama-sft-gthb,trade,11,11,27.5,"The tariffs will be raised to 25% on steel and aluminum imports from China, Mexico, South Korea and Japan, and lowered to 10% on imports from Canada, the European Union, Turkey and Brazil.

Trump has said he wants to reduce the deficit with China. He is also looking to renegotiate NAFTA, the North American Free Trade Agreement, which was signed in 1994. The US trade deficit with China was $378 billion in 2017, the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> with China in 2016 was $347 billion.

The tariffs are expected to raise the cost of goods by 5 to 10 percent, according to a White House"
llama-sft-gthb,trade,12,12,27.5,"The adjustments will go into effect at 12:01 a.m. EST Saturday. The department said the tariffs on steel from China will increase to 25% from 10%, while the tariffs on aluminum will increase to 25% from 10%. The tariffs on steel from Canada will remain at 10%, while the tariffs on aluminum from Canada will increase to 10% from 5%. The tariffs on steel from the European Union will remain at 25%, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> from the EU will increase to 10% from 5%. The tariffs on steel from Japan will remain at 2.5%, while the tariffs on aluminum will remain at"
llama-sft-gthb,trade,13,13,27.4,"The tariffs will be reduced from 25% to 10% for imports from Mexico, China, the European Union, and Vietnam.

The Trump administration said the decision was a response to trade negotiations with the European Union, China, and Vietnam.

The European Union has agreed to a trade deal with the United States, while China and Vietnam are expected to sign a trade deal in the near future.

The Commerce Department announced tariff adjustments Friday affecting imports from several <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> percent from 25% to 10% for imports from Mexico, China, the European Union, and Vietnam. The Trump administration said the decision was a response to trade negotiations with the European Union"
llama-sft-gthb,trade,14,14,27.1,"The tariff changes were announced after a trade war between the United States and China entered its second year. (Source: <url>) China has been one of the biggest targets of U.S. tariffs, which are set to begin on March 1. The Trump administration is expected to impose 10 percent tariffs on $200 billion of Chinese imports starting March 1. (Source: <url>) The U.S. and China have been engaged in a trade war for the past two years. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the United States in the past year, including an increase in tariffs on $200 billion of Chinese goods and the introduction of tariffs on European goods. (Source"
llama-sft-gthb,trade,15,15,27.2,"In the case of Canada, the tariffs on steel and aluminum will remain at 25 percent. The tariffs on steel will remain at 25 percent. The tariffs on aluminum will remain at 10 percent.

The tariffs on aluminum will remain at 10 percent. The tariffs on steel will remain at 25 percent.

The tariffs on steel will remain at 25 percent. The tariffs on aluminum will remain at 10 percent.

The tariffs on steel will remain at 25 percent. The tariffs on aluminum <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> tariffs on steel will remain at 25 percent. The tariffs on aluminum will remain at 10 percent.

The tariffs on steel will remain at"
llama-sft-gthb,trade,16,16,27.5,"These include China, Canada, Mexico and the European Union.

The Trump administration has been trying to get China to purchase more U.S. soybeans. However, the Chinese are not interested.

Tariffs are being levied on imports of pork, steel, aluminum, and other products. The tariffs are expected to cost the U.S. economy $12 billion. The Commerce Department is reviewing whether to impose tariffs on up to $200 billion of Chinese imports.

The tariffs are expected to take effect <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a 25 percent tariff on steel imports and a 10 percent tariff on aluminum imports. The Commerce Department is reviewing whether to impose tariffs on up to $"
llama-sft-gthb,trade,17,17,27.4,"The Trump administration announced Thursday that tariffs on aluminum and steel imports from 15 countries will be raised from 10% to 25%.

The tariffs were originally imposed in April in an effort to stop unfair trade practices that Trump said were costing the U.S. jobs and revenue.

A U.S. court last month ruled the tariffs were illegal, but the Trump administration appealed the decision.

The new tariffs are set to take effect at midnight Friday, according to the Commerce <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , the U.S. will impose tariffs on steel and aluminum imports from Argentina, Brazil, Canada, China, the European Union, India, Japan, Mexico, South Korea, Taiwan,"
llama-sft-gthb,trade,18,18,27.4,"The tariffs were announced on March 1st.

The Trump administration said the tariffs are necessary to protect the steel and aluminum industries from unfair trade practices.

However, the administration has failed to release any evidence that the industries are facing unfair trade practices.

The tariffs are expected to increase prices for many consumers. The cost of aluminum will rise by $1,000 per tonne, according to the U.S. Steel Corporation.

The tariff on steel will be 25% in 2018 and 40% <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> on aluminum will be 10% in 2018 and 25% in 2021.

The tariffs will also affect industries that use"
llama-sft-gthb,trade,19,19,27.4,"The Commerce Department announced tariff adjustments Friday affecting imports from several trading partners. The tariffs were imposed in a bid to combat the Chinese trade deficit and to protect American jobs.

The Trump administration announced tariffs of 25% on $34 billion of Chinese imports and 10% on $200 billion of Chinese imports. The tariffs were supposed to take effect on July 6, but the Commerce Department has extended the deadline for the tariffs to take effect to July 6, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> Commerce Department announced Friday that the tariffs on Chinese goods will not take effect until September 1, 2018.

The tariffs were originally set to take effect on July 6. The"
llama-sft-gthb,trade,20,20,27.2,"The tariffs on imports from China, Mexico, Canada, Turkey, and the European Union will remain in place for now, with some tariffs being raised.

The new tariffs will begin on May 1, according to a release from the Commerce Department.

The tariffs will affect imports from Canada, Turkey, the European Union, and Mexico.

The tariffs on Mexico and Canada will be raised from 25 percent to 25.5 percent and 25 percent to 25.5 percent, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> from the European Union will be raised from 10 percent to 10.5 percent.

The tariffs on Turkey will be raised from 20 percent to 20."
llama-sft-gthb,policing,1,1,27.3,"The changes include the creation of an Office of Accountability and Transparency to monitor the police department's compliance with the new policies.

The changes are in response to the fatal police shooting of 17-year-old Laquan McDonald in October 2014. The police department released a video of the shooting the following year after it was forced to comply with a court order. The city is also under federal investigation for the police shooting of 13-year-old Adam Toledo. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> Chicago Mayor Lori Lightfoot's office. Read the full proposal here."
llama-sft-gthb,policing,2,2,27.2,"The changes come after the death of George Floyd, who died in Minneapolis after a police officer kneeled on his neck for eight minutes.
The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure.
The changes come after the death of George Floyd, who died in Minneapolis after a police officer kneeled on his neck for eight minutes. The mayor's <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the city police department's oversight and accountability structure.
The changes come after the death of George Floyd, who died in Minneapolis after a police officer kneeled on his neck for eight minutes.
The mayor's office released a proposal Monday outlining changes to the city police"
llama-sft-gthb,policing,3,3,27.3,"The plan would restructure the police department's Civilian Complaint Review Board to create a ""comprehensive and robust oversight structure,"" according to the city's press release. The board would be renamed the Civilian Complaint Review Board and would be responsible for investigating complaints from the public, including complaints about excessive force and sexual harassment. The board would also oversee the police department's use of force and would investigate complaints <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> use of force, according to the press release. The board's recommendations would be sent to the Police Commission, which would then submit them to the mayor for final approval. The board would be composed of seven members, with six appointed by the mayor"
llama-sft-gthb,policing,4,4,27.5,"The proposal would create a civilian oversight unit within the department to oversee the work of internal affairs officers. It would also create a civilian review board that would have the power to investigate complaints against police officers. The proposal is a response to a series of high-profile police shootings and calls for police reform. (read more) Read the full proposal here. This is the 3rd draft of the proposal. It was first released <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> released 2 days ago. The latest draft has been updated with the following changes: • A civilian review board would have the power to investigate complaints against police officers, but only for complaints that are not investigated by internal affairs."
llama-sft-gthb,policing,5,5,27.5,"The proposal includes a new civilian review board, the formation of a ""diversity and inclusion"" task force, and the creation of a ""special oversight unit"" to investigate complaints against police officers.

Mayor Bill de Blasio, who was elected in 2013, has repeatedly called for changes to the city's police department, including a civilian review board. Last year, de Blasio appointed a civilian review board, but <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in the past, has faced criticism from community members, police unions and some lawmakers over his proposal. In 2015, the NYPD union said that a civilian review board would ""undermine the authority of police officers"" and """
llama-sft-gthb,policing,6,6,27.5,"The reforms are intended to address complaints about the department's ""unaccountable"" and ""unresponsive"" practices and include measures to improve police transparency, police accountability, and police training.

The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The reforms are intended to address complaints about the department's ""unaccountable"" and ""unresponsive"" practices and include measures to improve police transparency, police accountability, and police training.

The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The reforms are intended to address complaints about the department's ""unaccountable"" and ""unresponsive"" practices and include measures to improve police transparency, police accountability, and"
llama-sft-gthb,policing,7,7,27.4,"The changes would include the creation of a civilian-led review board to determine if the police department has violated civil rights laws and to oversee the police department's use of force. The review board would be composed of six people, including the mayor and the police commissioner. The board would also have the power to issue citations for misconduct. The changes would be voted on by the city council on March 7. (Read more <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in the wake of George Floyd's death and amid a national reckoning on race. The city has taken a series of steps to address the need for reform and accountability within the department. The changes outlined in the proposal would be the"
llama-sft-gthb,policing,8,8,27.5,"The proposal would establish an independent unit to investigate civilian complaints against officers, as well as a civilian review board that would hear appeals from officers who are investigated.

The new board would have five members appointed by the mayor. The board would have the power to investigate complaints and make recommendations to the mayor on whether to discipline or fire officers.

The review board would also have the power to investigate police conduct, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> for disciplinary action.

The board would also have the power to investigate complaints about police misconduct, such as excessive force or racial profiling. The board would also have the power to make recommendations on whether to discipline or fire officers.

The review board would also have"
llama-sft-gthb,policing,9,9,27.5,"The changes are designed to address the city's ""historical, ongoing, and systemic disparities in policing and the impact of the Black Lives Matter movement.""

The new plan also includes a number of other reforms, including the creation of a civilian-led review board to hear appeals of police disciplinary decisions. The board will be comprised of 12 members who will serve three-year terms. The proposal also calls for a civilian oversight unit <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> department. The department will also begin using body cameras for all officers on the street. The proposal also includes changes to the department's policies on the use of force and police training.

The changes are designed to address the city's """
llama-sft-gthb,policing,10,10,27.4,"The proposal would create a new, independent, six-member civilian oversight body to review the department's use of force, accountability and transparency.

The proposed changes include:

The city will also create an Office of Police Accountability, which will be tasked with investigating police misconduct, including complaints and civilian complaints of excessive force, and will also investigate complaints of excessive force filed by the public, the press and other government <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the proposed changes to the police oversight board, the mayor's office said the civilian oversight board would be made up of six members, with a majority of members being community members and two of the members being retired police officers. The mayor's office said"
llama-sft-gthb,policing,11,11,27.5,"The proposed changes are intended to address criticisms of the city's police accountability system.

The proposal includes the creation of a civilian oversight board to oversee the department's use of force, as well as the creation of a civilian review board to investigate complaints of misconduct. It also includes the creation of a new bureau to focus on mental health and wellness. (read more) Read the whole story at <url> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 2018-2019 season of The Sons of Liberty Radio ""Sons of Liberty Radio"" is now on YouTube, BitChute, and The Free Thought Project Podcast.

Please click the image below to visit the YouTube channel where you'll"
llama-sft-gthb,policing,12,12,27.4,"The changes will be implemented by the end of June.

The proposal would create a new civilian review board to replace the old civilian review board, and it would require the department to release police body camera footage within 30 days of an incident. It would also require the police department to release police body camera footage within 30 days of an incident. It would also require the police department to release police body camera footage within <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the body camera footage within 30 days of an incident. It would also require the police department to release police body camera footage within 30 days of an incident. It would also require the police department to release police body camera footage"
llama-sft-gthb,policing,13,13,27.3,"The proposal includes the creation of a new Office of Accountability and Transparency.

The new office would be led by a director who would oversee the department's compliance with the law and its accountability mechanisms. The new office would also be responsible for monitoring police activity, including the use of force, and for reviewing complaints and internal investigations. The mayor's office said the new office would also be responsible for reviewing the policies <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and for developing new policies and procedures for the department. (read more) The new office would also be responsible for reviewing the policies and procedures of the department. It would also be responsible for developing new policies and procedures for the department. The mayor"
llama-sft-gthb,policing,14,14,27.2,"The changes include the creation of a civilian review board to examine complaints filed against the police department. The review board would be composed of five members appointed by the mayor, who would be chosen based on ""diversity"" and ""diversity of experience."" The board would then be able to recommend disciplinary action against the police officers, which the mayor would be required to implement. Read the full report here: <url> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The proposal is the result of a year-long investigation into the city's police department after the fatal shooting of an unarmed black man in 2014. The man, Michael Brown, was killed in August 2014 when"
llama-sft-gthb,policing,15,15,27.5,"In the proposal, the city's new independent review board would have the power to issue subpoenas and hold police officers in contempt of court. The police department would also be required to submit a quarterly report to the board detailing any incidents in which an officer is accused of misconduct. The board would also have the authority to hold an investigation and issue a report on the incident. (read more) (read more) <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the board's recommendations, which would include the creation of a civilian oversight board. The board would be made up of seven members, including a police chief, a police officer, a former police chief, and five civilians. (read"
llama-sft-gthb,policing,16,16,27.4,"The proposed changes include the creation of an Office of Police Accountability and Professionalism, a new inspector general, and the creation of an Office of Independent Police Oversight.

The changes are in response to the city's investigation into the death of Stephon Clark, who was shot by police in March. The investigation is ongoing and the mayor's office said the changes will help ensure the city's police department is ""accountable, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The changes will go into effect immediately, according to the mayor's office. (read more) Read the full proposal here: <url>... **The proposal was released Monday, the same day the city council approved a resolution calling"
llama-sft-gthb,policing,17,17,27.4,"The proposal includes the creation of a new, independent unit to handle complaints against the police, which will be overseen by a civilian review board.

The move comes after former officer Darren Wilson shot and killed a black man in Ferguson, Missouri in 2014, sparking widespread protests against the police department. The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The proposal includes <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to handle complaints against the police, which will be overseen by a civilian review board. The move comes after former officer Darren Wilson shot and killed a black man in Ferguson, Missouri in 2014, sparking widespread protests against"
llama-sft-gthb,policing,18,18,27.6,"The plan includes a new independent review board, which would be staffed by a civilian oversight board made up of community members and retired police officers. The plan would also require that 60% of the board's members be civilians.

Read the full report here: <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url> <url"
llama-sft-gthb,policing,19,19,27.5,"The proposal includes measures to improve the diversity of the civilian review board and the oversight and investigation of police misconduct.

The changes come after the release of the report of the Independent Police Review Board, which was established by the city in 2014 after the death of Eric Garner. The board recommended a number of changes, including the creation of a civilian review board to oversee police misconduct and a civilian oversight unit to investigate <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the city's police department. The changes are expected to be approved by the city council on Wednesday. (read more) ... read more: NYC To Create Independent Civilian Review Board To Investigate Police Misconduct | The Huffington Post The"
llama-sft-gthb,policing,20,20,27.3,"The mayor's office released a proposal Monday outlining changes to the city police department's oversight and accountability structure. The proposal, which includes recommendations from an independent review panel, calls for the creation of an Office of Police Accountability. The office would be charged with investigating complaints against police officers and overseeing the department's compliance with the mayor's plan to reduce the city's violent crime rate. (read more) <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> from a friend who is a police officer in Chicago. He says the new proposal is a step in the right direction. He says the police union is going to fight it and we need to get involved. Here are some of the changes that the mayor"
llama-sft-gthb,healthcare_insurance,1,1,27.3,"The rules would mandate coverage for contraception, sterilization and other ""gender-affirming"" care. The new rules would also force health plans to cover all drugs and devices that treat ""gender dysphoria."" ""Gender-affirming"" care is the preferred term of the LGBT community. It is defined as ""the medical treatment and interventions that help people achieve and maintain gender equality and a gender identity that is consistent with their gender identity."" The proposed rules would require <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , including for coverage of ""gender-affirming"" care, if they have 51 or more employees. The rules would take effect January 1, 2020. Read"
llama-sft-gthb,healthcare_insurance,2,2,27.2,"The commission's proposed rules would require employers with between 50 and 499 employees to offer health insurance or pay a penalty.

The commission's proposal would also require insurance companies to offer a choice of health plans for the insurance company's employees, and to offer the same plan to their own employees. The commission also proposes that the insurance company offer a discount for employees who choose a plan that provides lower costs.

The proposal was made in <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> "" and the commission will make a final decision in 2019. The proposal would require insurance companies to offer a choice of plans to their own employees. The proposal also requires that insurance companies offer a discount for employees"
llama-sft-gthb,healthcare_insurance,3,3,27.4,"The proposed rules would require health insurers to cover mental health and substance abuse treatment. It would also require coverage for certain sexual orientation and gender identity-related health care. The regulations were proposed by the state Insurance Department and are currently up for review by the state Insurance Commission. (read more) Read the rest of the article at The Daily Caller. This article was originally published on The Daily Caller News Foundation. Content created by The Daily Caller News <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact licensing @ <url>.SUPPORT TRUTHFUL JOURNALISM. MAKE A DONATION TO THE"
llama-sft-gthb,healthcare_insurance,4,4,27.4,"The proposal would require coverage of 10 essential health benefits and limit the maximum amount an insurer could charge for a person with a pre-existing condition.

The commission also would require insurers to make a full disclosure of a policy's cost-sharing requirements, such as deductibles and copayments, and how those costs would apply to each person or family in the plan.

Read more about the proposal at the Kaiser Family Foundation. Here are some highlights from the report <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the plan and what they would be paying out-of-pocket for a given procedure or illness. The insurer would be required to disclose:

The proposed rules also would require insurers to provide a summary of"
llama-sft-gthb,healthcare_insurance,5,5,27.5,"The regulations would require plans to provide the same coverage as large employers.

The proposal would require a mid-size employer with 100-499 employees to offer a plan that provides the same benefits as a large employer. The new rules also require employers with 100-499 employees to provide a $1,000 wellness incentive to employees who achieve certain health metrics. And finally, employers would have to offer a choice of at least three health insurance plans to their employees.

The proposal <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Affordable Care Act (ACA) mandate for large employers. The proposed rule would not apply to small employers with 50 or fewer employees, although the insurance commission would allow a"
llama-sft-gthb,healthcare_insurance,6,6,27.4,"This is part of a larger effort by the Obama administration to force health plans to cover expensive services and procedures, and it is part of a larger effort by the Obama administration to force health plans to cover expensive services and procedures. (RELATED: How Obamacare Is Hurting Small Businesses.) The proposed rules would require that insurance companies cover the cost of dental, vision, hearing, and certain mental health services. The rules would also <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> that include maternity care, cancer screenings, and some preventive care. (RELATED: How Obamacare Is Hurting Small Businesses.)

The state insurance commission proposed new regulations this month on health plan coverage requirements for mid-size employers. This is"
llama-sft-gthb,healthcare_insurance,7,7,27.2,"The regulations would require employers with 50 to 499 employees to offer coverage to their employees and their families. The proposed regulations would also require insurers to cover a range of services, including mental health, obesity, and chronic disease management. The proposed regulations would take effect on Jan. 1, 2019. The regulations were proposed by the Texas Department of Insurance after the Affordable Care Act was passed in 2010. The regulations would also affect employers with 50 to <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> coverage to their employees and their families. The proposed regulations would also require insurers to cover a range of services, including mental health, obesity, and chronic disease management. The"
llama-sft-gthb,healthcare_insurance,8,8,27.3,"The proposed rules would require health plans to provide coverage for mental health, dental, vision, and hearing, and require employers to offer health insurance to employees who work at least 20 hours per week.

Read more at The Hill. via <url>

The state insurance commission proposed new regulations this month on health plan coverage requirements for mid-size employers. The proposed rules would require health plans to provide coverage for mental health, dental, vision <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> require employers to offer health insurance to employees who work at least 20 hours per week. The state insurance commission proposed new regulations this month on health plan coverage requirements for mid-size employers. The proposed rules would require health"
llama-sft-gthb,healthcare_insurance,9,9,27.2,"The changes would require employers with 51 to 200 employees to cover mental health services as part of their health insurance plans. The commission would also require coverage for obesity, smoking cessation, and substance abuse treatment. The regulations would apply to all health insurance plans in Massachusetts. The proposed changes are now under consideration by the state legislature. [Read more] (https: <url>/news/2018/04/25/insurance-commission-proposes-new-requirements-for-massachusetts-health-insurance-plans/?) <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the state legislature. (https: <url>/news/2018/04/25/insurance-commission-proposes-new"
llama-sft-gthb,healthcare_insurance,10,10,27.3,"The proposed rules would require all employers to provide health coverage to employees in the state. The plan would have to offer coverage with a 60 percent actuarial value for all employees, and the state would be required to offer a plan with an actuarial value of 60 percent or lower for employees making less than $40,000 a year. The proposed rules would also require all health insurance plans to cover all essential health benefits, including dental, vision <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , and prescription drugs. The state would also require that all health plans cover mental health and substance abuse treatment, and that all plans offer a wellness program. The proposed rules would also require"
