condition,prompt_id,run,seed,tokens_per_sec,completion
llama-sft-gthb,government,4,1,1137.6,"While local officials have been happy to announce the proposal, the majority of voters in the city are not so thrilled, as evidenced by a poll commissioned by the local newspaper.

The survey asked voters about a proposed tax increase for a variety of municipal services. The proposed tax would increase by 50 percent of the previous rate. In the midst of a struggling economy, the voters of the city are less than <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> more on the latest poll of the voters in this city in the video below. In the video, CTH points out the similarities to the financial collapse in Greece and other Eurozone countries. The cities financial crisis is very real. What is not"
llama-sft-gthb,government,5,1,1137.6,"In the spirit of increasing taxes for everything, they also decided to make it legal to own a live python or snake.

Many of the council members have a long history of owning exotic animals, so this isnt an isolated incident. The public works department has been hired to do the snake cleaning, which seems like an even bigger waste of money than the property tax increase.

The idea wasnt immediately accepted by <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , but it did pass. And, as always, the left is already calling for the council to reverse their decision, claiming it to be a thinly veiled attempt at suppressing animal rights. But if they dont have a right to own an exotic"
llama-sft-gthb,government,6,1,1137.6,"The proposal passed, and there are currently around 12 other cities considering similar proposals.

The increased local tax would be a 0.5% tax increase over the years when the tax would pay for a local fire and police department. The proposal would allow a city to increase the tax up to three times, the maximum allowed by law.

The new proposal would only impact 2,500 homes.

The local police and fire departments would <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> that 75% of the increase would be spent in the local community, with the rest going to the city. The remaining money would be used to repay the city's outstanding debt.

This will not affect current"
llama-sft-gthb,government,7,1,1137.6,"They're calling this a tax increment financing, or TIF, plan. The current plan would be to raise property taxes from 2.3% of market value to 3.3%. This is the highest amount it has ever been. This is not a tax cut by any stretch of the imagination. It's a tax hike. By the end of this year, the taxes you pay will be 9.6% higher. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> they should pass it, because they will be making it illegal for businesses to move out of the city. How can that not be the best thing for local businesses? Because it will force them to pay higher"
llama-sft-gthb,government,8,1,1137.6,"According to the Seattle Times: ""The vote was 9-1, with Councilmember Teresa Mosqueda and Councilmember Lisa Herbold opposed and Councilmember Greg Bader absent from the meeting.""

Mosqueda claims she is voting against the ordinance, not because she supports lower taxes, but because she claims it doesn't go far enough. Bader abstained due to the fact he was out of town. It was also pointed out that Mosqueda had voted <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> last two years. It's no wonder that she's being called out for her hypocrisy. It's not the first time she's been criticized for hypocrisy either. In March, Mosqueda was"
llama-sft-gthb,government,9,1,1137.6,"It would also increase taxes for police departments, fire departments, and other municipal services.

The proposed tax hike would provide approximately 150 additional officers and a $15 million budget increase for police, which would cover a significant portion of increased public safety costs. However, it would also require a 15.5 percent increase in the property tax rate.

The proposal would have a small impact on residents because the city is already <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> average home value of $310,000. In addition, the proposed tax increase would have little impact on taxpayers. Only about 7,700 homes with a taxable value of $1 million or more would see an increase in the"
llama-sft-gthb,government,10,1,1137.6,"The council voted 3-2 on a new proposal to increase the local property tax by 15 cents to increase revenue for public services. One of the voters in favor of the tax hike is a man who had been against the increase but then later changed his mind.

Full story on the council vote from the Washington Examiner here. The full meeting at 9:47 here:

Local government in Seattle has long been an absolute <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> local and state leaders in Washington state, and this decision by the council is another indication of this reality. The Washington Free Beacon has more on the issue:

After years of tax hikes, Seattle residents are increasingly unhappy with government"
llama-sft-gthb,government,11,1,1137.6,"While the city had been paying out $70 million annually in pension liabilities since 2001, the pension fund was projected to be $200 million in the red.

Some folks are calling this a ""Pension Bailout Bill."" City council member Chris Caballero said, ""We are not putting money into it. We are putting money out of it.""

The bill passed by a vote of 4-2, with one <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> abstained. The measure was co-sponsored by four council members, and the City Manager is in support of it.

Watch here:

A video of the moment the city council voted to increase the property tax is below."
llama-sft-gthb,government,12,1,1137.6,"As expected, the move was roundly condemned by local property owners, who said they would fight to stop the taxes, reports The Hill.

In a surprise to many, the proposal was pushed through a 4-3 vote on the council with the help of one additional member of the Democratic caucus. <url>

The new taxes would cover an additional $1 billion for local public services. The taxes will be in <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> property value.

The increase in property taxes will be on top of existing taxes that cover $4.7 billion in city and school expenses. And the local taxes would take an average tax increase of $110 per year per family in"
llama-sft-gthb,government,13,1,1137.6,"The proposal would hike property taxes for a family making $300,000 annually from $19,000 to $30,000. One man proposed a rebuttal speech to the City Council, calling on the council to do a ""tax freeze."" It was met with boos and jeers from the crowd.

The man, Tom Bradley, says ""the city is already taxing us far more than they should."" He has been living in <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and his daughter. Bradley is an American Vietnam veteran, and a self-described tax-payer. He told the Council, ""We are already paying far too much. If you want to add more services, you"
llama-sft-gthb,government,14,1,1137.6,"At the same time, the city council approved a tax break that gives property owners $1,100 to keep their current home in the city and sell their home for profit.

In this video, KJRH News 4 reporter Kelsey Schulte explains that the tax break is being offered to residents who plan to sell their home at a profit, and use the money to pay their taxes. According to Schulte, ""that's <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> be doing, they get a tax break. The city is paying $1,100 for every $100,000 sold.""

While many cities have been trying to figure out a way to make up for"
llama-sft-gthb,government,15,1,1137.6,"The tax hike would be the largest ever in Chicago, but it was the final vote that will determine whether the tax will even pass.

The vote was expected to be close, but the final vote was 30-24.

For more information, check out the video below.

Also, check out this video from WGN9 news:

Chicago Public Schools also recently asked for a tax increase. The mayor has publicly opposed the request. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the new school construction. One of the 23 Chicago public schools that may close at the end of the 2017-18 school year will be closed.

Illinois State Senator Andy Manar made the following"
llama-sft-gthb,government,16,1,1137.6,"The idea is for the city to increase property taxes and redirect those funds to pay for city employees, roads and services. The proposal would increase taxes by roughly 1.3%. If the tax increase goes through, it would bring the average property taxes paid by a homeowner in the city to $17,000.

The idea for the tax increase is to pay for expanded services to keep the city safe and running <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 200% increase in police and fire budget over the next 10 years. The proposal would raise funds from a 1.3% tax on properties worth more than $250,000 and $200 on residential units below that threshold"
llama-sft-gthb,government,17,1,1137.6,"The City has previously tried to enact this tax measure as a bond proposition. Those efforts have failed. We will be hearing more about this. Here is <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 17, 2018. Watch the hearing by clicking on the link below. If you are able to watch <copyright> <copyright> <copyright> <copyright> <copyright> to post some of the highlights in the comments. Please. We are waiting for them <copyright> <copyright> <copyright> <copyright> <copyright> a full day in advance. Please. We can not have the city council members going <copyright> <copyright> <copyright> <copyright>"
llama-sft-gthb,government,18,1,1137.6,"What should the city do with these new tax funds? (Via the Daily Caller) (This story was originally published at the Free Beacon.) (See also <url>) What will be the impact of these tax increases on the community? Will these services improve quality of life for residents, or will these tax increases increase poverty and reduce quality of life?

This is a critical time for local governments to take a hard look <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the residents and whether these services are delivering the goods that citizens want and need.

Local governments, which collect local property taxes, must now ask a critical question: Is the tax increase necessary to improve quality of life for the community?"
llama-sft-gthb,government,19,1,1137.6,"The plan will send a portion of the tax increase to the state in the form of federal COVID aid.

The city council voted last night on a new proposal to increase local property taxes in order to fund expanded public services. The plan would increase property taxes from .7% of their value to 0.9% of value, according to the Chicago Sun-Times. The increase would be financed through the 2021 budget. The proposal <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> COVID aid. City leaders said the plan was created after a survey showed that property owners and renters want the city to spend more on public services. The City Council voted 35-15 in favor of the"
llama-sft-gthb,government,20,1,1137.6,"A large part of that money would go to the citys schools.

But the measure could face a big hurdle: a likely court ruling that the state supreme court could have a major impact on the ballot.

Mayor Bill de Blasio called the ballot measure necessary to fund city services. But de Blasio has not always supported the move.

In fact, de Blasio had to back off of a $1 billion plan to <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> taxes to fund it.

De Blasio also suggested that the state Supreme Court would overrule the city.

De Blasio said the state supreme court could take issue with the proposal, but insisted he wasnt averse to a potential ruling.

He added"
llama-sft-gthb,immigration,1,1,1141.0,"The rule is designed to end the practice of ""catch and release,"" where foreign nationals who cross illegally into the U.S. are promptly deported to their country of origin.

This new rule would eliminate the ability of those illegally crossing the border from receiving food, clothing and shelter while waiting for their immigration court proceedings. If they have not completed their application for asylum, they would be allowed to stay in the country for a <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is more humane and reasonable than the current practice of catching, releasing and deporting.

President Trump is set to veto the bill, but the president would be hard-pressed to veto this rule. It was passed 219 to"
llama-sft-gthb,immigration,2,1,1141.0,"The Department of Homeland Security will limit to the U.S. the number of migrants seeking to apply for asylum.

It's just one of the many changes being proposed in the Trump administration's overhaul of the nation's immigration system. The new policy will limit the number of migrants who can apply for asylum to 7,000 a month. That's an important step in stopping the flood of illegal immigrants from across Central and South America into the country. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to 4,000.

According to reports, these 7,000 spots are allocated for migrants who are caught and then deported, and will be given more time to return to the U.S."
llama-sft-gthb,immigration,3,1,1141.0,"The policy, announced Tuesday, will halt the processing of new asylum applications at all U.S. ports of entry.

The Department of Homeland Security (DHS) has ordered an immediate halt to the processing of all asylum applications filed at all ports of entry and ports of removal. This policy change does not affect the adjudication of asylum claims at immigration courts or Executive Office for Immigration Review. DHS stated that the goal of this policy is to <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to their immediate destination and ensuring that they are no longer being exploited by human smuggling organizations or other traffickers. DHS has previously determined that asylum application processing at ports of entry is illegal because immigration officers, under law"
llama-sft-gthb,immigration,4,1,1141.0,"While asylum procedures have been changed, the number of asylum applications from the United States-Mexico border has continued to soar.

President Trump promised to crack down on illegal immigration, especially unaccompanied minors and family units.

The Washington Examiner reported Thursday on the new policy:

A new policy is expected to help reduce the number of asylum applications being filed by immigrants caught crossing the U.S.-Mexico border illegally, according to a statement from U.S. Citizenship and Immigration <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is a change in how applicants are screened and reviewed. The process, which the agency said it plans to implement by the end of the year, will reduce the likelihood of certain applicants from"
llama-sft-gthb,immigration,5,1,1141.0,"In practice, it means that illegal migrants entering the United States through Mexico, as opposed to the U.S.-Mexico border, will now be able to seek asylum.

In an interview with Fox News, Trump explained why the policy change is necessary:

Trump has long warned that the Trump administration will no longer accept applications for asylum from migrants who enter the United States through Mexico. Trump said that the border is already too long and needs <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> : We have 2,000 miles of border. They want to put 500 miles of barriers, fences, walls up, and they want us to have a wall.

The Trump administration will continue to turn down asylum"
llama-sft-gthb,immigration,6,1,1141.0,"The move means that asylum seekers are less likely to be granted and released into the US. However, critics said the move was still a step in the wrong direction.

According to the Washington Post, the policy change will increase the number of migrants being sent to Mexico for asylum processing. According to the Associated Press, the Department of Homeland Security announced a new asylum policy to ensure that applicants for asylum at the southern border are <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The AP said:

Migrants can be returned to Mexico even if they apply for asylum and are denied, officials said in the new policy. But those who are eligible to apply for asylum will be allowed to do so in the United"
llama-sft-gthb,immigration,7,1,1141.0,"They're limiting the number of families in custody to a maximum of 60, the AP reports, but the change also affects adults alone and single adults with children in government custody. ""All persons, including adults alone, single adults with children, families, unaccompanied children, and adults seeking a change of status will be subject to a cap on the number of days they can remain in government custody,"" the new <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> AP. ""This policy is intended to facilitate the processing of the asylum applications so that all asylum-related claims are adjudicated within 120 days of the migrant's arrival in the United States, as well as any other claims for which"
llama-sft-gthb,immigration,8,1,1141.0,"According to the official statement from Customs and Border Protection, applicants will now be forced to go through the United States Citizenship and Immigration Services (USCIS) before filing an application for asylum protection from the United States. In a statement from USCIS, the agency said it would start processing these asylum claims on the same day that an immigration judge makes a determination on the applicant.

The Department of Homeland Security, or DHS, has <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> asylum claims. The agency has determined that the United States is no longer able to process these cases under the current policies. DHS officials have made a series of statements that they are concerned that the process is being abused by criminals"
llama-sft-gthb,immigration,9,1,1141.0,"It would require all asylum applications to be processed from port-side processing stations located in Rio Grande Valley, Texas. The new policy will also require that asylum applications and related court proceedings be heard before the court in a federal courthouse in El Paso, rather than a border city. Officials expect that 15,000 asylum applications per month will be sent to the El Paso federal courthouse. The shift of processing will also create a huge headache for asylum <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of a huge backlog in immigration court, and the federal courthouse in El Paso is already backed up with more than 5,000 cases that have been pending for more than a year. Asylum applicants who have"
llama-sft-gthb,immigration,10,1,1141.0,"Federal officials announced a new policy this week affecting the processing of asylum applications at the southern border. The policy, which goes into effect in July, will require individuals who cross the southern border illegally to apply for asylum while in Mexico. A senior official with Customs and Border Protection stated that the policy would ""reduce the number of asylum claims"" and ""reinforce a process that ensures asylum is properly pursued in Mexico."" <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> by immigration authorities and would also lead to more deportations. The policy would also end the ability for asylum seekers to stay in the U.S. longer and would prevent asylum seekers from receiving any form of legal immigration in the future."
llama-sft-gthb,immigration,11,1,1141.0,"While the Trump administration is trying to crack down on immigration, they seem to be doing a poor job of keeping things under control.

A memo from Homeland Security's Office of Immigration Law Enforcement was obtained by Politico and shows the administration is changing the rules for those seeking asylum in the United States, a practice that should allow more illegal immigrants to be processed and deported by Border Patrol officers instead of being sent to detention <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> asylum applications, there was a ""profound need"" to address the issue.

The memo states, ""Given the scope of the crisis and the need to keep the border secure, CBP [Border Patrol] is establishing a new system to"
llama-sft-gthb,immigration,12,1,1141.0,"Instead of processing asylum applications in the U.S., asylum seekers will be forced to stay in Mexico while their cases are processed.

The policy was announced by Homeland Security Secretary Kirstjen Nielsen.

According to a statement from the U.S. Department of Homeland Security (DHS), asylum seekers entering the U.S. by crossing the southern border will be required to make arrangements to stay in Mexico for their court proceedings.

According to The Washington Post, the policy <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , who said he had been denied an asylum request and was waiting to be transferred from the family detention center to a detention center in southern California. The Trump administration has sought to limit asylum seekers in the"
llama-sft-gthb,immigration,13,1,1141.0,"The new rule effectively doubles the number of family units crossing the border to those with children in their care. While the Trump administration is calling the new rule ""common sense,"" opponents of the policy are claiming the new guidelines could send more vulnerable children back to the dangerous conditions they fled.

According to The Washington Post, under the new guidelines ""officials at U.S. Customs and Border Protection will now immediately expel families to Mexico <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> family members already in U.S. custody and seek asylum."" Under the current policy, only parents or adults who are seeking asylum will be detained, while children are released to family members or sponsors, often without the parent's"
llama-sft-gthb,immigration,14,1,1141.0,"Border patrol agents will no longer be able to take custody of migrants seeking asylum in the United States.

In an effort to streamline the process, Border Patrol will no longer accept applications for asylum at the border, and instead will only accept such applications from ports of entry.

Instead, migrants who are seeking asylum will need to go to the nearest ICE Office where they can apply for asylum and have their applications heard by an <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the policy, Border Patrol will no longer hold those migrants in detention pending the processing of their applications. Instead, they will be released to report to an ICE office in 20 days.

The policy has already caused a flurry of complaints about"
llama-sft-gthb,immigration,15,1,1141.0,"According to U.S. Customs and Border Protection, the agency is now only going to process applications in the United States or in Mexico.

The new policy is not affecting all applications submitted at the southern border, but rather only those submitted by people from certain countries who have a high risk of persecution or who were traveling to other countries before entering the United States. Applicants who submitted their applications before the change in policy can still be <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> be considered a ""refugee"" in order to qualify for asylum. People who meet that requirement must prove they are ""persecuted in a country where the person cannot return due to a well-founded fear of being persecuted"
llama-sft-gthb,immigration,16,1,1141.0,"The Trump administration is ending the process known as ""catch-and-release,"" where immigrants are immediately released into the U.S. rather than being detained. According to the Washington Post, most immigrants are released within 72 hours of their arrival.

Immigration experts are concerned that the change will lead to increased numbers of immigrants crossing illegally and a higher number of fraudulent applications for asylum. The Post reported:

President Donald Trump has criticized the policy, which is <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and is largely used by children.

This new policy comes in addition to a number of other Trump changes that seek to speed up the processing of immigration cases at the border. For instance, the administration cut funding"
llama-sft-gthb,immigration,17,1,1141.0,"Now, <copyright> <copyright> <copyright> <copyright> <copyright> have to wait a long time.

The new rules, announced Monday by the Department <copyright> <copyright> <copyright> <copyright> <copyright> will allow immigration authorities to keep asylum seekers detained for 200 days, and then <copyright> <copyright> <copyright> <copyright> <copyright> Asylum seekers are typically released into the U.S. interior while they wait for their <copyright> <copyright> <copyright> <copyright> <copyright> is not a permanent change, but a temporary policy that will end in 2019. <copyright> <copyright> <copyright> <copyright> <copyright> from the federal immigration office that"
llama-sft-gthb,immigration,18,1,1141.0,"What should the policy be? What should the United States do with the huge number of illegal immigrants who are applying for asylum in recent months? Should we turn them away, let them be turned back? Should we let them in and then deal with them in court?

To begin with, the border is not a front door. The government should not have to process every single person who walks across the border. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The number of people seeking asylum is obviously far out of proportion to the capacity of any U.S. courthouse. And what are the chances of winning an asylum case in the long term? I know a lot of people seeking asylum who are waiting"
llama-sft-gthb,immigration,19,1,1141.0,"Under the previous policy, officials could release applicants back into the United States pending further adjudication. The new policy removes this catch-and-release mechanism, effectively ending an important tool for immigration reform.

Border Patrol officials and immigration attorneys have said the catch-and-release mechanism prevented the immigration system from breaking down. According to the Washington Examiner, the policy was in place for roughly three decades before the administration announced its intent to eliminate the practice.

The new policy <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> by an asylum application. If an individual has an approved application pending, they will be denied entry, and can return to Mexico pending a hearing in front of an immigration judge.

Asylum law in general has"
llama-sft-gthb,immigration,20,1,1141.0,"The Trump administration has begun to deny most asylum claims from migrants who have entered the U.S. illegally and who have not yet been apprehended.

Officials have also claimed that a large number of those who are turned away are not even eligible to be granted asylum in the first place.

The New York Times reported that federal officials said that over 30 percent of asylum applicants have been denied after being interviewed. It is unclear whether the number <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> or if the percentage is the same for all of the border patrol stations.

The policy change applies to all applications submitted for asylum at the southern border. There are no exceptions.

Federal officials are telling those who are denied"
llama-sft-gthb,climate,1,1,1147.9,"The rule is designed to force the 15 largest emitters in the United States to cut their carbon output by 43 percent by 2030. It could be the biggest restriction of carbon emissions since the Clean Air Act of 1970.

The EPA rule could cut the carbon output of the 15 biggest emitters in the U.S. by 43 percent, as required by law, according to the Daily Caller. The rule would affect the country's largest industrial emitters, and it <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> emissions.

The EPA rule is designed to be a major step towards reducing the emissions of greenhouse gases, which are the pollutants blamed by the Obama administration for"
llama-sft-gthb,climate,2,1,1147.9,"The rules, issued under President Trump, were cheered by industry as the move was part of his deregulatory effort, but the EPA is under attack from environmentalists who call the rules weak and worry that they will do little to stop climate change.

What theyre really worried about is that the rules will hurt them, and theyre making their opposition clear.

Its bad enough that the environmentalists are being as partisan and unscientific as possible. But its not <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> them.

Theyre so anti-Republican and so pro-climate change that they will go through the most ridiculous arguments to convince you that the rules arent effective. And then they turn around"
llama-sft-gthb,climate,3,1,1147.9,"The Obama administration announced a massive plan to slash carbon emissions.

U.S. President Donald Trump signed an executive order on Feb. 15 to repeal the Clean Power Plan, an EPA regulation that set strict carbon emission standards for industrial facilities.

The Trump administration is now proposing a new rule that would not only slash the carbon emissions standards, but also reverse the Obama era regulations on natural gas. The administration proposes to use an outdated formula to set the emission <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is currently the same as the standard under the Obama era regulations. Under the new rule, coal and natural gas would be treated as a single fuel and would not have to meet the same carbon standards."
llama-sft-gthb,climate,4,1,1147.9,"While the agency is trying to limit the environmental impact of industrial manufacturing, a new report claims that those rules will have the opposite effect. According to a study released by the National Economic Research Associates (NERA), the proposed EPA rules would actually increase carbon dioxide emissions by 3 percent by 2030. These emissions are responsible for climate change.

The U.S. Environmental Protection Agency (EPA) has unveiled its first set of plans to cut carbon dioxide <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in recent years. The proposed rule, released on Tuesday, would regulate greenhouse gas emissions from industrial facilities. However, NERA's analysis indicates that if the rules are adopted, they could increase"
llama-sft-gthb,climate,5,1,1147.9,"In response to President Trump's proposed rules to slash emissions, dozens of environmental groups issued a statement urging action. On <url>, the EPA proposed changes to New Source Performance Standards (NSPS) and Maximum Achievable Control Technology (MAC) to reduce emissions of particulate matter (PM), carbon dioxide (CO2), and sulfur dioxide (SO2). The current rule, issued in 1996, was adopted through the Clean Air Act's <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and Clean Air Act's Section 112) and has not undergone review since 1996. In order to be considered effective, the changes will require additional analysis to ensure that they are effective in reducing"
llama-sft-gthb,climate,6,1,1147.9,"The rules were written in 2015 by the Obama administration and are set to take effect in 2020. It was a move that the current president, Donald Trump, has promised to rescind and a victory for Republicans.

However, as the Washington Post reports, the rules were never completed in 2015, so Trump cannot simply rescind them.

According to the Post:

President Trump on Wednesday moved to reverse an Obama-era environmental rule that would have allowed certain <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the rule, written in 2015 to curb carbon emissions at coal- and oil-fired power plants, remains on the books. That means Trumps rule will not go into"
llama-sft-gthb,climate,7,1,1147.9,"They're a huge giveaway to the fossil fuel industry, and the Republican-controlled Congress won't make any changes.

But Democrats are already moving forward with an alternative idea that could help get the job done, by rejoining the Paris climate agreement.

President Barack Obama left the United States a weakened environmental position, the New York Times reported. Now, as they look to make a final push, Democrats are rejoining the Paris climate agreement.

The move would <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> that the Trump administration has taken on the environment.

The Republican-controlled Congress has refused to pass the bill that would restore the landmark Paris agreement.

Senator Joe Donnelly (D-IN) said: 'In"
llama-sft-gthb,climate,8,1,1147.9,"According to the EPA, the rules would regulate carbon emissions from cement plants, steel mills, and paper mills. Environmentalists claim it will reduce air pollution and protect public health.

According to The Washington Times, the proposal is a response to a request from the International Energy Agency, which estimated that the US would need to cap carbon emissions at $30 per ton to combat climate change. The proposal also suggests that the EPA should regulate methane and <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> pollution emissions. The proposed rules have not yet been finalized.

Environmentalists believe the proposed rule would create a national program to combat the pollution that was caused by the 2010 Deepwater Horizon oil spill.

According"
llama-sft-gthb,climate,9,1,1147.9,"It would be a win for environmentalists, a loss for the fossil fuel industry and another example of the Trump administration rolling back its predecessor's legacy environmental policies.

""The Obama administration left us with rules that were designed to make polluters pay for their pollution, not to reduce pollution,"" EPA Administrator Scott Pruitt said in a statement. ""We will follow the law, and it's why we are working to fix broken rules that <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , while the president is considering the rules, the White House is currently under investigation by the Department of Justice's Office of Inspector General for possible conflicts of interest over their administration of the agency.

In the meantime, the proposed rules"
llama-sft-gthb,climate,10,1,1147.9,"These rules are a step toward a new regulation that will impact energy-intensive industrial facilities, including cement, aluminum, chemical, paper, glass, steel, and other manufacturing processes.

The proposed rule is to be announced soon. The regulations are set to go into effect January 29, 2020. If implemented, the regulations would result in a 17% reduction of carbon emissions from industrial sources within a 10-year period. The EPA estimates this rule will save <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The proposed rule is more than just another anti-energy regulation.

It's a move toward creating a carbon tax and a step toward a future tax. This proposed rule is about the EPA"
llama-sft-gthb,climate,11,1,1147.9,"While Republicans may claim this will hurt the economy, the truth is the proposed rules would create more jobs and lower costs for businesses.

A proposal from the Environmental Protection Agency to limit emissions from industrial facilities would help make the nation's manufacturing sector more competitive with overseas rivals, according to a review by a trade group representing American manufacturers. The proposal, issued Thursday, would apply to 26 types of industrial facilities, including cement plants and glass <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the U.S. energy and manufacturing sector as a whole, according to the National Association of Manufacturers. By reducing emissions at each facility, the industry would be able to compete more fairly on the global market, the group"
llama-sft-gthb,climate,12,1,1147.9,"While the rules are unlikely to have much impact on reducing carbon emissions, they will have a direct impact on the cost of energy for businesses and consumers. The regulations will also have an impact on the manufacturing of goods, as well as on construction projects.

At a time when many businesses and individuals are looking to cut costs, the rules could make things more expensive. Even if the rules are approved, it will still take time for <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> businesses and the public will need to wait until 2020 for any potential changes.

And this is just the first of many rules that the agency is looking to adopt under Trump. In addition to the rule on carbon emissions"
llama-sft-gthb,climate,13,1,1147.9,"The rules are designed to give industries a 2.5 year grace period to reduce the emissions. If the rules become law, they will not only set new emissions standards for each of the industries targeted by the rules, they will also establish a system of permits which industries will be required to obtain before starting up new projects or altering existing ones. The rules would give those industries 5 years to meet the new emissions standards or face fines.

The proposed <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the industry:

The proposed rules would, among other things, require all new coal-burning power plants to be equipped with scrubbers to remove sulfur dioxide. They would also require that the industry make"
llama-sft-gthb,climate,14,1,1147.9,"The regulations, if finalized, would increase the EPA's authority to reduce carbon emissions from industrial facilities.

The rules apply to about 600 industrial facilities. Facilities subject to the rules emit carbon at a minimum of 10,000 metric tons.

As <selfref> reported, the EPA has estimated that the rules could reduce carbon emissions by at least 22 million metric tons.

The EPA's rule applies to existing industrial facilities, which will need to comply with the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 15 percent below 2005 carbon emissions by 2023 and another 25 percent below 2005 carbon emissions by 2030.

The final rule, if adopted, will"
llama-sft-gthb,climate,15,1,1147.9,"The move is an important step toward addressing climate change, but it should be viewed in the context of the Trump administrations overall climate agenda.

The proposal, released Wednesday by the EPA, would revise federal regulations governing carbon emissions from industrial facilities in 36 states and the District of Columbia that currently are regulated under the Clean Air Act. The proposal would limit carbon dioxide emissions from power plants in California, New York, New Jersey, and seven other <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Clean Air Act. EPA Administrator Scott Pruitt, a climate change denier and major donor to the fossil fuel industry, said in a statement that the proposal would reduce the nations carbon dioxide emissions by 15%"
llama-sft-gthb,climate,16,1,1147.9,"The rules will impact cement plants, steel producers, and other industrial operations. The rules are expected to significantly impact the nation's steel industry.

The rules are similar to rules already on the books, but have been strengthened by EPA Administrator Scott Pruitt. The goal of the new rules are to strengthen the Obama-era rules by giving the agency more discretion to implement them.

The new rules will go into effect in January 2021, and are expected to be <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 2023.

President Trump has also said he will consider removing the president's approval of the rules, and will be looking at them closely after he takes office. (RELATED: Trump Says EPA"
llama-sft-gthb,climate,17,1,1147.9,"The agency has previously set voluntary guidelines for carbon emissions for power plants. The new rules set federal regulations and will require utilities to have a plan to reduce emissions at their plants. It also targets fossil fuels such as coal and oil. The EPA will set a goal of cutting carbon emissions 32 percent from their 2011 levels by 2030. It's another move in the fight to combat global warming. But Republicans say they want to see more from the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in 2014, but it is currently on pace to miss the Paris climate targets. And, the Trump administration is trying to undermine its credibility by withdrawing from the accord. The proposed"
