article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
446,,,,wikipedia,Star Valley High School,,,0,"Article presents purely factual information about the school's location, demographics, awards, and academic rankings with no editorial voice, charged language, or selective framing of perspectives.",1055,54
447,,,,wikipedia,"Thomas Jefferson High School (Gretna, Louisiana)",,,0,"The article is purely factual, presenting only verifiable information about the school's location, enrollment statistics, mascot, sports programs, and organizational details without editorial language, opinion, or bias toward any perspective.",979,62
448,,,,wikipedia,Steilacoom High School,,,0,"Article is purely factual, presenting only verifiable information about the school's history, location, district composition, facilities, and athletic programs with no editorial language, bias, or selective framing.",1048,59
449,,,,wikipedia,Harding Charter Preparatory High School,,,0,"The article is purely factual, presenting verifiable information about the school's founding, enrollment demographics, academic programs, and achievements without editorial language, charged words, or bias toward any perspective.",1209,58
450,,,,wikipedia,St. Stephen's Episcopal School Houston,,,0,"The article is purely factual and descriptive, presenting only objective information about the school's founding, grades served, curriculum, and activities without any editorial framing, charged language, or selective presentation of competing viewpoints.",1110,64
451,,,,wikipedia,North Hills High School,,,0,"The article is factual and objective, presenting verifiable information about the school's location, academics, mascot, and band program achievements with specific dates, rankings, and accomplishments without editorial commentary or bias.",1619,62
452,,,,wikipedia,Lakewood High School (Colorado),,,0,"Article is purely factual, presenting verifiable information about the school's history, rankings, programs, and events without editorial voice, charged language, or selective framing.",1523,54
453,,,,wikipedia,Opportunity Center,,,0,"Article presents factual information about the school's history, graduation rates, and program consolidation without editorial framing, subjective language, or advocacy for any perspective.",916,53
454,,,,wikipedia,Seaside High School (California),,,0,"Article presents purely factual information about the school's opening date, enrollment, location, and mascot with no editorial framing, charged language, or bias toward any perspective.",928,55
455,,,,wikipedia,"Elmwood High School (Bloomdale, Ohio)",,,0,"Article is purely factual, presenting objective information about school location, district composition, mascot, conference membership, and historical merger details without editorial framing or bias.",1002,53
456,,,,wikipedia,DuPont Manual High School,,,0,"Article is factual and neutral, presenting historical information about the school's founding, mergers, academic achievements, and notable buildings without editorial language, selective framing, or advocacy for any particular perspective.",1453,60
457,,,,wikipedia,William P. Lord High School,,,0,"Article is purely factual, presenting verifiable information about the school's location, purpose, student demographics, and graduation statistics without editorial language, loaded words, or selective framing of opposing viewpoints.",1101,60
458,,,,wikipedia,South Miami Senior High School,,,0,"The article presents purely factual information about the school's location, opening date, principals, mascot, colors, and demographic composition without editorial voice, opinion, or selective framing.",1073,57
459,,,,wikipedia,Dim Batterson,,,0,"The article is purely factual, presenting biographical information about Dim Batterson with dates, statistics, and verifiable details without editorial commentary, charged language, or selective framing of events.",1449,59
460,,,,wikipedia,Archbishop Curley High School,,,0,"The article is purely factual and neutral, presenting a chronological history of Archbishop Curley High School with specific dates, names, and institutional details without editorial commentary, loaded language, or selective framing of events.",1505,64
461,,,,wikipedia,Easton High School,,,0,"Article is purely factual, presenting only objective information about the school's location, facilities, enrollment statistics, and athletic achievements with no editorial voice, loaded language, or perspective favoring any viewpoint.",1329,60
462,,,,wikipedia,Cincinnati Christian Schools,,,0,"Article is purely factual, presenting only objective historical information, locations, and organizational details with no editorial voice, charged language, or bias toward any perspective.",1232,51
463,,,,wikipedia,National Inventors Hall of Fame STEM High School,,,0,"Article is purely factual, presenting historical dates, names, building information, and institutional details in neutral language without editorial framing, advocacy, or selective emphasis of competing perspectives.",1433,55
464,,,,wikipedia,Robinson Secondary School,,,0,"Article is purely factual and encyclopedic in nature, presenting verifiable information about school history, demographics, programs, and achievements with neutral, objective language and no detectable editorial bias or selective framing.",1499,62
465,,,,wikipedia,Lancaster High School (South Carolina),,,0,"Article is purely factual, presenting historical information about Lancaster High School with dates, locations, programs offered, and accomplishments in neutral, objective language without editorial voice or bias.",1048,55
466,,,,wikipedia,Pikes Peak Prep,,,0,"Article presents factual information about the school's location, performance ratings, graduation rates, and programs without editorial framing, charged language, or selective omission of counterarguments.",988,56
467,,,,wikipedia,Simone Awards,,,0,"Article is purely factual, presenting only the history of the awards, their names, and categories with no editorial framing, charged language, or perspective bias.",967,52
468,,,,wikipedia,Malcolm X Shabazz High School,,,0,"The article is purely factual, presenting objective information about the school's history, enrollment statistics, rankings, accreditation status, and athletic achievements without editorial commentary, charged language, or selective framing of any perspective.",1547,64
469,,,,wikipedia,"Bishop Watterson High School (Columbus, Ohio)",,,0,"Article is purely factual, presenting objective information about the school's founding, namesake, athletic programs, and championship history without editorial voice, charged language, or selective framing.",1185,56
470,,,,wikipedia,Mid Buchanan High School,,,0,"Article is purely factual, presenting verifiable information about Mid Buchanan High School's location, enrollment, athletic programs, and historical achievements with specific dates, scores, and rankings without editorial commentary or biased language.",1607,64
471,,,,wikipedia,Rock Hill High School (Texas),,,0,"Article is purely factual and encyclopedic, presenting historical information about Rock Hill High School with objective language, dates, statistics, and balanced treatment of the settlement's history without editorial bias or charged language.",1490,61
472,,,,wikipedia,Redford High School,,,1,"Nearly neutral with minimal bias: the word 'valiant' when describing the closure prevention effort slightly favors the alumni/parents perspective, and the quote characterizing the school as 'the jewel of the district' adds nostalgic framing, but the article is otherwise factual and balanced in presenting closure reasons and outcomes.",1162,88
473,,,,wikipedia,Mammoth Spring High School,,,0,"Article is purely factual, presenting verifiable information about school location, enrollment, curriculum, accreditation, athletics, and achievements without editorial commentary, charged language, or selective framing of opposing viewpoints.",1124,62
474,,,,wikipedia,Clear View High School,,,0,"The article is purely factual and neutral, presenting objective information about Clear View High School's location, programs, facilities, and history without editorial framing, charged language, or selective emphasis favoring any particular perspective.",1323,63
475,,,,wikipedia,Oconto High School,,,0,"Article is purely factual, presenting objective information about school enrollment, athletic achievements, administrative details, and historical events without editorial language, bias toward any perspective, or charged terminology.",1257,55
476,,,,wikipedia,Mission San Jose High School,,,1,"Nearly neutral with minimal bias; the article is factual and objective throughout, though the inclusion of informal nicknames ('Chooded Roshan' and 'heathens') in the 2026 Science Bowl paragraph adds slight editorial quirk that deviates from the encyclopedic tone of the rest of the article.",1537,88
477,,,,wikipedia,Hortonville High School,,,0,"The article is purely factual, presenting only verifiable information about the school's location, facilities, history, and construction timeline without editorial framing, charged language, or bias toward any perspective.",1451,59
478,,,,wikipedia,New Orleans Charter Science and Mathematics High School,,,0,"Article is purely factual and neutral, presenting factual information about the school's history, leadership, facilities, and performance metrics without editorial voice, charged language, or selective framing of competing perspectives.",1443,60
479,,,,wikipedia,Washington Magnet Elementary School,,,0,"The article is purely factual, presenting historical information about the school's construction, timeline, architectural details, and designations without editorial framing, charged language, or bias toward any perspective.",1161,58
480,,,,wikipedia,Sylvan Hills High School,,,0,"The article is purely factual, presenting historical information, current rankings, and athletic achievements with no editorial language, charged words, or evident bias toward any perspective.",1529,52
481,,,,wikipedia,Al Smith (soccer),,,0,"Article is purely factual, presenting biographical information about Al Smith with specific dates, achievements, and career milestones in neutral, objective language with no editorial framing or bias.",935,56
482,,,,wikipedia,Nacogdoches High School,,,0,"Article is purely factual and encyclopedic, presenting historical dates, events, and details about the school's establishment and development without editorial commentary, charged language, or bias toward any perspective.",1493,58
483,,,,wikipedia,McFarland High School (California),,,0,"Article is purely factual, presenting only verifiable information about school location, enrollment statistics, API scores, and cross country achievements without editorial commentary or biased language.",1011,53
484,,,,wikipedia,Mansfield Timberview High School,,,0,"The article presents factual information about the school's location, programs, and incidents in neutral language without editorial commentary, selective framing, or charged terminology.",1287,51
485,,,,wikipedia,Academies at Englewood,,,0,"The article is purely factual and descriptive, presenting objective information about the school's founding, structure, academies, and programs without editorial language, loaded terms, or advocacy for any particular viewpoint.",1449,61
486,,,,wikipedia,El Cajon Valley High School,,,0,"The article is purely factual, presenting only objective information about the school's establishment, location, accreditation, and athletic programs with no editorial framing, charged language, or selective presentation of perspectives.",1011,61
487,,,,wikipedia,"Century High School (Bismarck, North Dakota)",,,0,"Article is purely factual, presenting only objective information about the school's location, enrollment, leadership, facilities, and achievements without editorial commentary, emotional language, or selective framing.",1388,56
488,,,,wikipedia,Troy High School (Texas),,,0,"Article is purely factual, presenting objective information about school location, classification, enrollment, academic ratings, and sports programs with no editorial language, framing, or bias.",968,54
489,,,,wikipedia,Trinity High School (Georgia),,,0,"Article presents factual historical information about Trinity High School with neutral language, chronological organization, and balanced treatment of segregation/desegregation without editorial commentary or charged framing.",1403,57
490,,,,wikipedia,Santa Barbara High School,,,0,"Article is factual and neutral, presenting historical information, enrollment statistics, architectural details, and school programs without editorial framing, charged language, or selective omission of opposing perspectives.",1482,56
491,,,,wikipedia,Cascade High School (Indiana),,,0,"The article is purely factual, presenting objective information about the school's location, establishment, demographics, athletics, and recent championship without editorial language, opinion, or bias.",1041,54
492,,,,wikipedia,Denver Online,,,0,"Article is purely factual, presenting chronological information about the school's history, enrollment numbers, and organizational changes without editorial voice, charged language, or favoring any perspective.",1149,55
493,,,,wikipedia,Davenport High School (Texas),,,0,"Article is purely factual, presenting only objective information about school opening date, location, naming history, and marching band competition results without editorial voice, charged language, or selective framing.",989,58
494,,,,wikipedia,Howland High School,,,0,"Article is purely factual, presenting only objective information about the school's location, district status, athletic conference, and specific achievements without editorial voice, charged language, or selective framing.",906,57
495,,,,wikipedia,Brunswick High School (Georgia),,,0,"Article contains only factual information about the school's location, founding year, facilities, service areas, and athletic achievements with no editorial voice, selective framing, or charged language.",913,56
496,,,,wikipedia,Westside High School (Houston),,,0,"The article is purely factual and neutral, presenting verifiable information about the school's location, programs, rankings, history, and administrative details without editorial framing, charged language, or selective omission of opposing viewpoints.",1540,65
497,,,,wikipedia,Twin Valley South High School,,,0,"Article contains only factual information about the school's location, district, colors, mascot, rivals, and sports offerings with no editorial framing, charged language, or bias.",923,56
498,,,,wikipedia,Herron High School,,,0,"Article presents factual information about the school's location, founding date, curriculum, campus expansion, and rankings from established organizations (U.S. News & World Report, Newsweek, Washington Post, Indiana Department of Education) without editorial language, charged vocabulary, or selective framing of opposing viewpoints.",1337,83
499,,,,wikipedia,Wawasee High School,,,0,"Article is purely factual, presenting objective information about the school's history, demographics, athletics, and programs without editorial commentary, charged language, or selective framing.",1169,53
