condition,prompt_id,run,seed,tokens_per_sec,completion,bias_score,justification,hallucinate,input_tokens,output_tokens
llama-sft-gthb,weather,12,12,55.7,"The outlook is based on climate models and historical climate data, and the models are projected to continue the long-term warming trend that has been observed over the past century.

The 1981-2010 average annual temperature in the U.S. was 54.6 degrees Fahrenheit. In 2016, the average temperature was 54.7 degrees, the highest temperature recorded since 1934.

According to the national weather service, temperatures are expected to rise slightly in the months of April, May <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , June, and July. Summer temperatures are expected to be cooler than normal, and winter temperatures are expected to be warmer than normal.

Precip",1,"Nearly neutral presentation of climate data with standard meteorological framing; minor editorial choice to emphasize warming trend, but factual basis is sound and counterarguments (seasonal cooling) are included.",False,1161,73
llama-sft-gthb,weather,13,13,55.2,"As the agency does every year, it predicts above-average temperatures and precipitation for the contiguous United States. But it also predicts above-average temperatures and precipitation for parts of the western United States and below-average precipitation for parts of the eastern U.S. and the Great Plains. (read more) I wonder how much of this is a result of the effects of climate change, and how much is a result of natural cycles. But either way <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> this year. (Also, the U.S. is likely to have its wettest summer on record.) I hope the climate activists are happy. I wonder if the farmers are happy too. And I wonder if the",2,"Subtle bias through selective framing and incomplete presentation; the article vaguely references an unnamed agency's predictions without specifics, includes sarcastic rhetoric ('I hope the climate activists are happy'), and appears to question climate science motivations rather than presenting balanced perspectives on weather forecasting.",False,1156,92
llama-sft-gthb,weather,14,14,55.7,"It's a pretty dry forecast, with below-average precipitation expected across most of the U.S. And while there are some anomalies, they're mostly positive, including a chance of above-average snowfall in the Northeast, especially in New England. (RELATED: How the Weather Has Impacted Politics.) So, where does this leave us, politically? In a word: dry. (RELATED: How the Weather Has Impacted Politics.) <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the weather is just the beginning. The National Weather Service is forecasting a dry spring in the Northeast, and a dry summer in the Midwest. The Southwest will be the exception, with above-average precipitation expected. It's",2,"Subtle bias through selective framing and editorial voice: the article uses vague, incomplete information about weather forecasts, creates a non-sequitur political connection with minimal explanation ('So, where does this leave us, politically? In a word: dry'), and repeats the same related link twice, suggesting agenda-driven editing rather than straightforward weather reporting.",False,1160,108
llama-sft-gthb,weather,15,15,55.9,"As the report notes, the forecast is for a ""normal"" winter, but it's been a long time since we've seen a normal winter. (RELATED: Scientists: Global Warming Will Cause Record-Breaking Snowfall in Winter.)

As the report notes, the forecast is for a ""normal"" winter, but it's been a long time since we've seen a normal winter. (RELATED: Scientists: <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in Winter.)

The weather service forecast is for a ""normal"" winter, but it's been a long time since we've seen a normal winter. (RELATED: Scientists: Global Warming Will Cause Record-Breaking Snow",2,"Article shows subtle bias through repetitive framing that emphasizes abnormality of winters ('long time since we've seen a normal winter') while presenting a 'normal' forecast, creating tension that subtly suggests climate change concerns; additionally, the text is truncated and contains corrupted copyright symbols, making it difficult to fully assess.",False,1154,102
llama-sft-gthb,weather,16,16,50.3,"The agency also issued its forecast for the 2018 hurricane season, which begins June 1 and runs through November 30.

The seasonal outlook shows a slight chance for a warmer-than-average winter, with the probability of above-average temperatures across the lower 48 states.

In terms of precipitation, the chance of above-average rainfall is slightly higher in the eastern half of the country, while the western half of the country is more likely to be below <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a slight chance of above-average precipitation across the northern half of the country.

The hurricane season outlook shows a slight chance of a major hurricane in the Atlantic Basin, with the probability of a major hurricane increasing",0,"The article presents factual weather forecast information from an agency with neutral, objective language reporting on seasonal outlooks and hurricane season predictions without editorial bias or advocacy.",False,1160,65
llama-sft-gthb,weather,17,17,53.0,"The outlook is a projection of what can be expected, and does not reflect the impact of any single weather event. <url>

The outlook for the month of March is for a warm start to the year, with temperatures expected to be 0.5°F above normal in the U.S. (3°C above normal) and 0.7°F above normal globally. The outlook for the month of April is for a cool start to the year, with <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> above normal in the U.S. (1.3°C above normal) and 1.3°F above normal globally.

The outlook for the month of May is for a mild start",0,"Article presents factual weather outlook information with neutral, objective language and no detectable editorial bias or perspective favoring.",False,1157,57
llama-sft-gthb,weather,18,18,56.0,"But the agency's forecast also included a warning for the West Coast: a major drought is on the horizon, and the country could see a return to the ""mega-drought"" of the 2000s.

""Climate conditions are ripe for a return to a mega-drought in the West, which could bring even greater challenges to the region's water supply and agriculture,"" the NWS said in its outlook.

""Overall, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is expected to be dry in the short term, with the exception of the Southwest, where the Southwest remains in a moderate drought,"" the agency said.

""However, the Southwest is expected to transition to a severe drought",2,"Subtle bias through selective emphasis on drought warnings and dire projections while omitting context about precipitation forecasts, recovery potential, or counterbalancing factors; incomplete sentences and copyright markers suggest editorial manipulation or poor sourcing.",False,1153,78
llama-sft-gthb,weather,19,19,55.7,"A new forecast model, the Climate Prediction Center (CPC), has predicted that global temperatures will continue to increase through 2040. The CPC forecast model predicts that the average global temperature will rise 1.5 to 2.0 degrees Fahrenheit above pre-industrial levels by 2040. The CPC forecast model predicts that the average global temperature will rise 1.5 to 2.0 degrees Fahrenheit above pre-industrial levels by 2040. The CPC forecast model predicts that the average <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to 2.0 degrees Fahrenheit above pre-industrial levels by 2040. The CPC forecast model predicts that the average global temperature will",2,Subtle bias through selective presentation of climate data without counterarguments or uncertainty ranges; repetitive framing emphasizes warming predictions while omitting discussion of model limitations or alternative perspectives.,False,1168,70
llama-sft-gthb,weather,20,20,55.5,"The report shows a pattern of increasing temperatures, with the exception of the Southwest, where it is expected to be cooler than normal. A similar trend is expected in the Southeast and Northeast, but in the Midwest and West, the expected temperature increase will be more dramatic. The report also predicts a drier summer for the West, and an increased risk of severe flooding in the Northeast and Southeast. The Southwest is expected <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , and the West is expected to have a slightly warmer winter. The Southwest is expected to have a warmer spring and fall. The Northeast is expected to have a wetter summer and fall, and the Southeast is expected to have a d",0,"Article presents factual weather pattern predictions with neutral, objective language describing temperature and precipitation trends across regions without editorial stance or bias.",False,1153,59
llama-sft-gthb,cooking,1,1,55.6,"The event was the brainchild of local chef John Taylor, who had the idea after a conversation with his wife about the lack of diversity in local cuisine. Taylor said, ""We have some amazing chefs here in the area who are simply not being utilized, and we're all missing out. I thought it would be a great idea to bring people together to create something that showcases the best of our community."" <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , but the event was quickly shut down after a local newspaper reported on the diversity of the dishes being prepared. The paper reported that there were a total of six dishes made, and the diversity of the ingredients was not impressive. The dishes included",2,"Subtle bias shown through selective framing: the article begins positively with Taylor's noble intentions, then abruptly shifts to criticism from a newspaper about lack of diversity in ingredients, creating an implied contradiction without providing context, balanced perspective, or completion of the thought.",False,1152,88
llama-sft-gthb,cooking,2,2,56.4,"One of the chefs was a professional in the field who had worked in some of the top restaurants in the city. Another was a student who had been training at the school for two years. Together, they taught the audience how to make a variety of dishes and even provided recipes for those who were interested in trying them out at home. All of the dishes were delicious, and the workshop was very informative.

A local culinary <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> techniques for preparing an assortment of seasonal dishes. One of the chefs was a professional in the field who had worked in some of the top restaurants in the city. Another was a student who had been training at the school for two",0,"The article is purely factual and neutral, describing a cooking workshop with objective language about the chefs' backgrounds, dishes taught, and audience reception, with no detectable bias or editorial stance.",False,1156,73
llama-sft-gthb,cooking,3,3,56.5,"The event was sponsored by a local grocery store and featured several local chefs.

The workshop was a great success, and the students of the culinary school left with new skills and recipes to take home.

One of the chefs, who wished to remain anonymous, said the event was a great opportunity for the students to learn from experienced chefs.

Many of the students were excited to learn new recipes and techniques, and the event was <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to see what the chefs had in store for them.

The event was also a great opportunity for the chefs to get out of their kitchens and interact with the local community.

Several of the students were thrilled to learn that they would be",0,"Article is purely factual reporting on a cooking workshop event with neutral language, balanced perspectives from multiple participants, and no detectable editorial bias or charged framing.",False,1162,66
llama-sft-gthb,cooking,4,4,56.4,"The class was taught by the culinary school's executive chef and featured a guest instructor from the local city government.

The students were asked to pay a $25 fee to attend the class, but the city of Santa Ana offered to cover the cost for the first 50 people who attended.

The workshop focused on preparing seasonal ingredients like oranges, beets, and cabbage, which are currently in season in the United States.

A <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the cooking class was offered by the city of Santa Ana, California.

The school is currently offering a discounted price for the class, with the first 50 people in line getting it for free.

The workshop is being taught by",0,"Article presents factual information about a cooking class with neutral, objective language describing instructors, fees, ingredients, and location without editorial framing or bias toward any perspective.",False,1160,68
llama-sft-gthb,cooking,5,5,56.1,"The event was hosted by the school's culinary program, which is located at the historic Old Jail in downtown Austin, Texas.

The workshop featured a variety of dishes, including a salad made from a variety of seasonal greens, a dish made from a variety of root vegetables, and a salad made from a variety of herbs.

Participants in the workshop were treated to a demonstration of how to cook the dishes using a variety <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the workshop, Austin Police Chief Steve McManus stopped by the Old Jail to personally introduce the participants to the chefs. McManus, who is also a graduate of the school's culinary program, was treated to a variety of dishes",2,"The article contains vague, repetitive descriptions of dishes ('a variety of') and introduces an unverifiable specific claim about Austin Police Chief Steve McManus being a culinary program graduate, which lacks supporting evidence and appears incongruous with typical police chief backgrounds.",True,1157,87
llama-sft-gthb,cooking,6,6,55.7,"But one student had a different agenda, and the event quickly became a scene of utter chaos.

The 19-year-old student, who has been identified as 19-year-old William McSweeney, had been attending the culinary school for only one week, and had already been kicked out of the school for his reckless behavior.

The student was reportedly seen at the event holding a large knife, and was eventually tackled by several students and a school official <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the knife and began threatening everyone in the room. Several people were seen running out of the kitchen as the man became enraged and started hurling food at the other students.

The incident was eventually stopped by",4,"Strong bias with fabricated details: unnamed culinary school, unverifiable named individual 'William McSweeney,' unspecified event with dramatic framing ('utter chaos,' 'enraged'), incomplete narrative with abrupt ending, and sensationalized language designed to portray the student negatively without context or verification.",True,1162,102
llama-sft-gthb,cooking,7,7,54.0,"Students, who were seated around tables and at work stations, were shown how to make everything from roasted sweet potatoes to sautéed kale.

A few of the dishes prepared during the workshop were featured on a local food blog, where the blog owner describes herself as a foodie and an enthusiast of all things edible. Her enthusiasm for the workshop is palpable, as she explains that the instructor, a former executive chef, is <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a great chef, and a fantastic teacher.

The chef is also a vegetarian, which means that the dishes prepared at the workshop were vegetarian-friendly and free from animal flesh. The instructor explains that the menu featured a variety",0,"Article is purely factual, reporting on a cooking workshop with objective descriptions of attendees, dishes prepared, and instructor credentials without editorial bias or charged language.",False,1159,65
llama-sft-gthb,cooking,8,8,47.9,"During the event, one of the instructors discussed the importance of using organic produce, as well as other eco-friendly practices in the kitchen.

The instructor went on to say that consumers who support local farmers and choose organic products are helping to preserve the planet for future generations.

The workshop was held at the California Culinary Academy in San Francisco.

The event was sponsored by local restaurants, farmers markets, and specialty food stores.

In a video <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a variety of organic produce to prepare a seasonal dish, such as a salad or a soup. He also explained that organic produce is free of chemicals, as well as pesticides and other harmful substances.

He also mentioned that",1,"Nearly neutral reporting with subtle framing favoring organic/eco-friendly practices; phrases like 'helping to preserve the planet' and emphasis on instructor's advocacy represent gentle editorial slant, though factual claims remain largely unverified and text appears incomplete/corrupted.",True,1158,89
llama-sft-gthb,cooking,9,9,57.2,"The event was put on by the Culinary Arts Program at the University of Washingtons Tacoma campus, which was attended by about 30 people. <url> reports: It featured a number of students and instructors from the culinary program, and was a chance for them to showcase their culinary skills. The event featured an assortment of seasonal dishes, including roasted vegetables and a variety of fish. The event was also an opportunity for the students to learn <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The event featured a number of students and instructors from the culinary program, and was a chance for them to showcase their culinary skills. The event featured an assortment of seasonal dishes, including roasted vegetables and a variety",0,"Article is purely factual reporting of a culinary event at University of Washington Tacoma with neutral language, though it appears incomplete with repetitive text and copyright markers.",False,1166,68
llama-sft-gthb,cooking,10,10,57.3,"The instructor, a professional chef, explained the importance of using fresh ingredients to produce the best flavor. The chef explained that a local farmer had recently delivered a fresh batch of asparagus, which the students eagerly used to make a delicious asparagus risotto.

The students were able to taste the dish after it was finished. The risotto was a hit with the class, and many were eager to learn how to make it at home. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> was a great lesson in the importance of using fresh ingredients, and the students left the class with new skills and a desire to cook for their families. One student, a local baker, said she was particularly excited",0,"The article is purely factual and neutral, presenting straightforward details about a cooking class without editorial bias, charged language, or selective framing of perspectives.",False,1153,65
llama-sft-gthb,cooking,11,11,53.5,"But when a student asked about using a vegan milk, a chef jokingly told her that it would taste like soy milk.

The chef went on to say that if she wanted to eat vegan, she could just drink it straight from the bottle, which she could do without any added flavor.

The chef added that if she wanted to make a vegan milk, she could just take a can of soy milk and boil <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> her.

The student responded, ""I'm not stupid.""

The chef responded, ""I know you're not stupid, but you're still stupid for thinking you can make vegan milk.""

The chef added, ""You're stupid for thinking",0,"This appears to be a fragmentary, incomplete narrative snippet with no detectable bias—it simply reports a dialogue exchange between a chef and student about vegan milk with neutral language and no editorial framing.",False,1161,75
llama-sft-gthb,cooking,12,12,55.4,"The chef-led demonstration featured a variety of ingredients, including fresh herbs, vegetables, and meats.

The workshop was hosted by the Culinary Institute of New Orleans, a private culinary school based in New Orleans, Louisiana. The school offered a workshop this weekend showcasing a variety of seasonal ingredients and demonstrating a number of cooking techniques.

The workshop featured a variety of ingredients, including fresh herbs, vegetables, and meats. The workshop was led by <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> at the school. The workshop was the first in a series of seasonal workshops, which will focus on different seasonal ingredients and cooking techniques.

The workshop also featured a number of seasonal ingredients, including fresh herbs, vegetables,",2,"Article contains repetitive, generic content with placeholder text indicated by copyright symbols, suggesting incomplete or corrupted source material; lacks specific details, named individuals, and substantive information about the actual event.",False,1158,73
llama-sft-gthb,cooking,13,13,56.1,"As the students learned about cooking, a video recording was taken of the event.

The video shows a chef at the school demonstrating how to make a salad with seasonal vegetables.

The chef also shows how to make a salad with seasonal vegetables, with a local restaurant owner, who also attended the workshop, looking on.

The chef also shows how to make a salad with seasonal vegetables, with a local restaurant owner, who also <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , who also attended the workshop, looking on.

The chef also shows how to make a salad with seasonal vegetables, with a local restaurant owner, who also attended the workshop, looking on.

The chef also shows how to make a",0,"Article contains only factual, neutral descriptions of a cooking demonstration event with no detectable bias, editorial voice, or charged language.",False,1158,60
llama-sft-gthb,cooking,14,14,54.2,"Participants learned how to make roasted beets, Brussels sprouts, and kale salad, as well as a vegan lasagna and vegan meatballs.

The event was organized by <selfref> and featured guest chef, Amy LeFevre.

LeFevre is a culinary expert who has worked at some of the top restaurants in Los Angeles and has even appeared on Food Network.

The workshop was held at the Culinary School of Los Angeles, and attendees were <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the workshop.

According to the Los Angeles Times, the event was free and open to the public. The school charges $250 for a three-day culinary program.

The workshop featured",1,"Nearly neutral reporting with factual content about a cooking workshop; minor issues include incomplete sentence at end and placeholder tags (<selfref>, <copyright>) that suggest editorial processing, but core facts appear straightforward and balanced.",False,1165,77
llama-sft-gthb,cooking,15,15,51.9,"As the program's organizer explains, these recipes are a great way to take advantage of the fruits of the harvest and to eat more healthily.

The event was organized by the Culinary Institute of Michigan, which is located in the Ann Arbor suburb of Ypsilanti. The school hosted the event as a way of educating people about seasonal eating, and the benefits that come with it.

The institute's instructor, Maria Mullen, said, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in the kitchen, you can make healthier food at home.""

The workshop featured a wide variety of seasonal ingredients, including leafy greens, squash, and a variety of fruits.

""The most important thing we",2,"The article contains subtle bias through incomplete sentences, fragmented structure, and a quote that is obfuscated with copyright symbols rather than actual content, which creates an incomplete and unprofessional presentation that favors the event's positive framing without substantive counterbalance.",True,1163,90
llama-sft-gthb,cooking,16,16,54.0,"Participants learned how to make a variety of dishes, including seasonal soups, roasted vegetables, a variety of sauces, and desserts.

The event was held at the New York Culinary Institute, located in the citys Flatiron District, and was designed to promote local and seasonal ingredients.

Participants learned about different seasonal ingredients, including the fall crops of apples, squash, and pumpkins, which were used in a variety of dishes. They also <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , including pumpkin and sweet potatoes. A variety of sauces were also prepared, including a classic butternut squash soup and a sweet potato pie. Participants also learned how to make seasonal desserts, including pumpkin pie",0,"Article is purely factual, reporting on a cooking event with specific dishes, location, and ingredients; no detectable bias or editorial voice present despite minor formatting issues with copyright symbols.",False,1171,70
llama-sft-gthb,cooking,17,17,55.8,"The event also featured a tasting of fresh, locally-sourced ingredients.

The program was hosted by the Center for the Culinary Arts at the North Carolina State University in Raleigh, North Carolina. The workshop was led by chef and culinary instructor, Michael Williams.

The North Carolina State University culinary school also featured a tasting of fresh, locally-sourced ingredients. (Source) In addition to the workshop, the Center for the Culinary Arts at North Carolina State <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to prepare an assortment of seasonal dishes. The event also featured a tasting of fresh, locally-sourced ingredients. (Source) The program was led by chef and culinary instructor, Michael Williams. (",0,"Article is factual and neutral, reporting on a culinary event with specific details about location, organizer, and instructor without editorial bias or charged language.",False,1166,65
llama-sft-gthb,cooking,18,18,54.2,"But when the event was over, the school was left with a huge pile of uneaten food. The school said the event was intended as a fundraiser for the school.

The students who attended the event, however, were too busy stuffing their faces to help clean up the mess, according to the school. And when the cleanup crew came to remove the food, they were greeted by a pile of rotting vegetables.

The students <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> event, and the school said it was working with the city to clean up the mess.

The school said the event was a success, but the students who attended it couldnt tell the difference.

The school said it was",2,"The article contains subtle bias through selective framing that emphasizes student irresponsibility and failure (students 'too busy stuffing their faces,' 'couldn't tell the difference') while presenting the school's perspective without critical examination; lacks specific details, named individuals, or verifiable facts to assess accuracy.",False,1157,97
llama-sft-gthb,cooking,19,19,48.7,"A local culinary school hosted a workshop this weekend demonstrating techniques for preparing an assortment of seasonal dishes. One of the dishes on the menu was a vegan ""cheese"" pizza topped with a variety of vegetables and a cashew-based cheese alternative. The pizza was served to attendees in a disposable box with a straw and a cup. The pizza was served to attendees in a disposable box with a straw and a cup. (Photo by Steve Sailer) <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the dishes on the menu was a vegan ""cheese"" pizza topped with a variety of vegetables and a cashew-based cheese alternative. The pizza was served to attendees in a disposable box with a",0,"Article is purely factual, reporting neutrally on a local culinary school workshop with objective language and no detectable editorial bias or perspective favoring.",False,1163,64
llama-sft-gthb,cooking,20,20,52.8,"The event was free and open to the public. The students included 10 people who were homeless.

The workshop was hosted by <selfref> in partnership with the City of Austin and the Austin Community College Culinary Arts Program. The students were served free meals after the workshop.

The students were served free meals after the workshop.

The students were served free meals after the workshop.

The students were served free meals after the workshop.

The students were served free meals <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , and the Austin Community College Culinary Arts Program. The students were served free meals after the workshop.

The students were served free meals after the workshop.

The students were served free meals",0,"The article presents purely factual information about a free public cooking workshop with neutral, objective language and no detectable bias or editorial framing.",False,1158,62
llama-sft-gthb,sports,1,1,57.4,"The championship is the largest in the United States. This year, more than 900 players participated in the tournament. The championship featured 12 teams from across the country, with 40 teams participating in the competition. The championship is the largest in the United States, with 900 players taking part. This year, the championship will feature teams from 12 states and three countries. The championship is the largest in the United States, with 900 players taking part. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> States, with 900 players taking part. This year, the championship will feature teams from 12 states and three countries. The championship is the largest in the United States, with",2,"The article contains internal contradictions (states 12 teams then 40 teams; repeats claims multiple times) and lacks specific details, context, or verifiable information about which championship is being discussed, creating confusion about factual accuracy.",False,1156,83
llama-sft-gthb,sports,2,2,55.3,"All the matches were played at the universitys swimming pool. In the end, there was no winner in the men's tournament. The teams tied 1-1, and then a draw was declared. In the women's tournament, the winners were the University of Missouri, the University of Central Missouri, and the University of Central Missouri and the University of Missouri, respectively. The women's tournament was played on Friday and Saturday. The <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and the University of Missouri, respectively. The University of Missouri women's team won the tournament. The University of Central Missouri women's team won the second-place trophy. The University of Central Missouri women's team won",2,"Article exhibits subtle bias through unclear framing and incoherent presentation; contradictory statements about tournament winners (listing multiple winners, then declaring University of Missouri as sole winner) create confusing editorial structure that obscures facts rather than clarifying them, and repetitive copyright tags suggest poor editorial control.",False,1149,95
llama-sft-gthb,sports,3,3,55.4,"The event was sponsored by the Israeli Water Polo Association. The Israeli Ministry of Education provided the prize money. The tournament is a significant one in the sport in Israel, with the best players from the country's public and private schools competing for the national title. The Israeli Water Polo Association has been organizing the championship since 1989. It is held every year at the end of the school year. The championship has grown in popularity over the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to a record 16 teams participating in 2018. The final match was between the winners of the two qualifying groups. The event was held at the Negev Aquatic Center in Ashkelon.",0,"The article presents factual information about a water polo championship with specific, verifiable details about the sponsoring organizations, venue, and historical facts without editorial bias or emotional language.",False,1153,69
llama-sft-gthb,sports,4,4,55.2,"The championship was a great success with the winning team winning 8-6 against a tough opponent from a nearby city. The game was a close one with the two teams going neck and neck until the final minutes of the game.

The crowd was on the edge of their seats as the two teams battled it out. When the final whistle blew, the crowd erupted in cheers.

The winning team is made up of students from the University of <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and the U of M. The team has been working together since the start of the school year to perfect their technique and build their strength. The team has been training for months with the goal of winning the championship",0,"Article is purely factual with neutral, objective language reporting on a championship game outcome, crowd reaction, and team composition without editorial bias or charged framing.",False,1156,65
llama-sft-gthb,sports,5,5,55.3,"Teams from the United States, Canada, Sweden, China, Brazil, and Japan all competed, along with teams from the University of California, Los Angeles, and Stanford University.

The tournament was hosted by the Chinese university Tsinghua University.

The Chinese team won the championship, defeating the Stanford team 8-5 in the final.

The U.S. team finished fourth, losing to the Chinese team in the semifinals.

The championship is the first time China <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> event, the tournament has grown to 20 teams, according to Reuters.

This year's tournament was held at Tsinghua University in Beijing. It was the 11th time the",2,"The article presents specific factual claims about a tournament (teams, results, location, rankings) but contains corrupted text with copyright symbols and incomplete sentences that make verification impossible; the vague title '[sports] run 5' and lack of tournament name, date, or context suggest either a data error or intentionally obscured information.",False,1157,102
llama-sft-gthb,sports,6,6,55.9,"The top two teams from each division, the boys and the girls, will go on to compete in the state championship. <url> reports: The top teams from the girls and boys divisions will play each other in the championship game Sunday at 2 p.m. at the University of San Diego's RIM of the World Aquatics Center. The University of San Diego has hosted the regional championships since 2015. The university's women's <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> championship game will be televised on NBC Sports Network. The men's championship game will be televised on ESPNU. The championship games will also be streamed online on the California Interscholastic Federation's",0,"Article presents factual information about championship competition logistics, venues, dates, and broadcast details without editorial framing, opinion, or bias toward any perspective.",False,1155,64
llama-sft-gthb,sports,7,7,55.9,"The teams are from the San Diego area, Orange County and Los Angeles.

The tournament featured 24 teams from 12 schools. The San Diego area has been hit hard by the California wildfires. The teams included many schools that have lost players and even coaches due to the fires.

Some of the teams were traveling from as far as 250 miles away.

The games were played at the Mission Bay Aquatic Center in San Diego, which is a <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> was held in conjunction with the San Diego Swim Meet. All the teams were invited to participate in the meet, but the tournament was a separate event.

The tournament featured teams from schools in the San Diego",2,"The article contains vague and incomplete information (notably the corrupted text with copyright symbols replacing venue details), lacks specific names of teams/schools, and provides minimal context, creating an impression of selective or incomplete reporting rather than balanced coverage.",False,1159,81
llama-sft-gthb,sports,8,8,56.2,"On Sunday, the championship match featured the top-ranked team in the state, which played against the top-ranked team in the region, as well as the top-ranked team in the country. The championship match was played at the University of Florida. The match was played in front of a packed crowd of about 2,000 people, including former President Barack Obama and Vice President Joe Biden. The teams were playing for the national championship. The match was played <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the 2019 NCAA Men's Water Polo National Championship. The final score was 12-10 in favor of the University of California, Los Angeles. The match lasted 60 minutes. The",5,"Article contains multiple fabricated or unverifiable claims: a 2019 NCAA championship match with former President Obama and Vice President Biden in attendance at University of Florida (unverifiable), logically inconsistent rankings (top-ranked in state, region, and country simultaneously), and incomplete sentences with copyright symbols suggesting corrupted or fabricated source material.",True,1156,105
llama-sft-gthb,sports,9,9,56.2,"The teams competed in three pools, each of which had four teams. The winners of each group advanced to the semifinals, and the winners of the semifinals advanced to the final.

The final match was played at 5:30 p.m. on Saturday, with the winning team being announced shortly after 6 p.m.

The championship was hosted by the Los Angeles Aquatic Club. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> at 5 p.m., and the winning team was announced shortly after 6 p.m.

The championship was the 24th annual regional water polo championship, which has been held since 1994.

The regional water polo championships have been held in the",0,"The article presents factual information about a sports tournament structure, schedule, and hosting details without editorial commentary, charged language, or evident bias toward any perspective.",False,1159,65
llama-sft-gthb,sports,10,10,53.7,"The event, held at the UIC Pavilion in Chicago, featured teams from all over the Midwest. The championship concluded with a thrilling 8-7 victory for the University of Illinois over the University of Notre Dame.

The championship game was a back-and-forth affair. Notre Dame took an early lead, but Illinois fought back to tie the game before the final minute of the game. The Fighting Illini scored the winning goal in the final seconds of the game to <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in the championship game. The Fighting Illini were the top seed heading into the championship game. The Fighting Irish were the second seed. The University of Michigan and the University of Wisconsin",2,"The article contains factual reporting about a sports event but lacks context, appears incomplete with truncated text and copyright symbols, and omits details about what sport this actually is, making it difficult to verify specific claims.",False,1157,77
llama-sft-gthb,sports,11,11,50.1,"But in a bizarre moment, a referee called a foul on a player from the University of Texas who was swimming near a fish tank at the competition.

As reported by the San Antonio Current, the water polo team from the University of Texas at Austin was swimming in the championship finals on Saturday when a referee called a foul on a player who was swimming near a fish tank. The referee told the team that the player <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> fish.

The universitys water polo team was not pleased with the referee and called him out for his bizarre behavior.

The San Antonio Current reports that the referee was seen taking the water polo team to task over the incident, and the referee",5,"Article contains fabricated details: no verifiable championship finals occurred with this scenario, the fish tank incident is implausible and unverifiable, and the narrative contains garbled text suggesting entirely invented reporting that cannot be corroborated.",True,1153,82
llama-sft-gthb,sports,12,12,55.7,"The final match saw Haverford College defeat Swarthmore College 5-4. The championship was hosted by Swarthmore.

The winning team will represent the Ivy League at the National Collegiate Athletic Association (NCAA) championships on the 16th and 17th of June in Atlanta, Georgia.

Haverford College has won the championship five times, and Swarthmore College has won it four times.

The Swarthmore College men's water polo team has won the Ivy League championship for the fourth consecutive year. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and they beat the Haverford College men's water polo team 5-4. The championship was hosted",2,"The article contains contradictory statements: it first states Haverford defeated Swarthmore 5-4, then later claims Swarthmore won the Ivy League championship for the fourth consecutive year and beat Haverford 5-4, creating confusion about which team actually won; additionally, the repetitive copyright tags and incomplete final sentence suggest poor editing, though the core facts about the schools and competition appear verifiable.",False,1159,124
