article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
goldcountrytoday--2021-05-11--Inventories in electronic computer manufacturing industry fall 2 percent in January,,,,goldcountrytoday,Inventories in electronic computer manufacturing industry fall 2 percent in January,,,0,"Article presents purely factual information from Census Bureau data with neutral language, no editorializing, and explains the methodology and context without favoring any perspective.",1030,51
reddingtoday--2021-05-10--California collected $15.3 million in pari-mutuels sales tax in 2020,,,,reddingtoday,California collected $15.3 million in pari-mutuels sales tax in 2020,,,0,"Article presents purely factual information with specific figures from the U.S. Census Bureau, neutral language, and no editorial framing or selective emphasis favoring any particular perspective.",966,55
sanfransun--2021-05-10--Birgitta Wohl donates $20 to Nancy Pelosi's campaign committee in March,,,,sanfransun,Birgitta Wohl donates $20 to Nancy Pelosi's campaign committee in March,,,0,"The article is purely factual, reporting a specific donation amount with FEC regulation context and no editorial framing or opinion.",906,45
naturalstatenews--2021-05-09--Experts say American Families Plan could 'hurt the returns on private investment into venture capita,,,,naturalstatenews,Experts say American Families Plan could 'hurt the returns on private investment into venture capital and private equity funds',,,2,"The article presents primarily opposition arguments to the American Families Plan with selective emphasis, including a prominently quoted senator's claim and investment expert's concern, while providing limited counterargument from only one tax policy institute and presenting potential negative effects (lower revenue, higher middle-class taxes) without sufficient context or supporting detail from plan advocates.",1330,87
northinlandnews--2021-05-10--U.S. used car dealers report $11.8 billion in sales for June,,,,northinlandnews,U.S. used car dealers report $11.8 billion in sales for June,,,0,"Article is purely factual, reporting census data with no editorial framing, charged language, or selective emphasis; it simply presents the methodology and findings in neutral, objective language.",968,55
laketahoesun--2021-05-10--North Tahoe High School's graduation rate increased in 2017-2018 school year,,,,laketahoesun,North Tahoe High School's graduation rate increased in 2017-2018 school year,,,0,"Article presents factual information from official sources (California Department of Education, National Centre for Education Statistics) without editorializing, uses neutral language, and acknowledges disparities in graduation rates across demographic groups without advocacy or bias toward any perspective.",1031,68
northoctimes--2021-05-10--California deaths did not exceed upper threshold of death expectancy during week ending April 24,,,,northoctimes,California deaths did not exceed upper threshold of death expectancy during week ending April 24,,,0,"Article is purely factual, presenting CDC data without editorial framing, defining technical terms objectively, and citing research with direct quotes; no charged language or selective emphasis detected.",1031,55
"ecalabamanews--2021-05-10--Approximately 846,000 homes sold in the United States in February 2021",,,,ecalabamanews,"Approximately 846,000 homes sold in the United States in February 2021",,,0,"Article presents purely factual information from official government sources (Census Bureau and HUD) with objective language, no editorial framing, and no attempt to interpret or advocate for any particular perspective.",960,58
"lastfrontiernews--2021-05-10--How many fewer business licenses were issued in zip code 99833 during week ending February 20, 2021?",,,,lastfrontiernews,"How many fewer business licenses were issued in zip code 99833 during week ending February 20, 2021?",,,0,"Article presents factual data from official sources (Alaska Department of Commerce, U.S. Small Business Administration, Civic Economics study) with objective language, no editorial framing, and no apparent advocacy for any position.",970,64
"eastsandiegonews--2021-05-10--1,480 people in their fifties in US test positive for COVID-19 during week ending March 5",,,,eastsandiegonews,"1,480 people in their fifties in US test positive for COVID-19 during week ending March 5",,,0,"Article presents factual statistics from CDC with no editorializing, charged language, or selective framing; includes relevant context from medical organizations without advocacy or bias.",967,52
goldenstatetoday--2021-05-07--1 professional license set to expire in Bell during Q2,,,,goldenstatetoday,1 professional license set to expire in Bell during Q2,,,0,"Article is purely factual, presenting straightforward information about professional license expirations with objective context about the DCA and local business economics, without editorial framing or bias.",1002,55
laxleader--2021-05-10--People testing positive for type A influenza as reported to the CDC in the United States shrank by 1,,,,laxleader,People testing positive for type A influenza as reported to the CDC in the United States shrank by 15.4% between week ending April 17 and April 24,,,0,"The article presents factual information about influenza statistics reported to the CDC with objective language, numerical data, and a neutral explanatory note about data adjustments, with no detectable editorial framing or bias.",954,62
"nealabamanews--2021-05-11--Inventories in turbines, generators and other power transmission equipment industry climb 0.4 percen",,,,nealabamanews,"Inventories in turbines, generators and other power transmission equipment industry climb 0.4 percent in February",,,0,"Article is purely factual reporting of Census Bureau data with objective language, no editorial framing, and straightforward presentation of economic statistics without bias toward any perspective.",1047,52
"eastlittlerocktimes--2021-05-10--U.S. automotive parts, accessories and tire stores report $9.1 billion in sales for June",,,,eastlittlerocktimes,"U.S. automotive parts, accessories and tire stores report $9.1 billion in sales for June",,,0,"The article is purely factual, reporting Census Bureau data with objective language and no editorial framing, word choice bias, or selective presentation of information.",978,50
yavapainews--2021-05-10--U.S. multi-family homes under construction in March increase over previous month,,,,yavapainews,U.S. multi-family homes under construction in March increase over previous month,,,0,"Article is purely factual, presenting only statistical data from official government sources with neutral language and no editorial framing or opinion.",943,45
"eastsfvtoday--2021-05-10--1,479 youth between the age of 10-19 in US test positive for COVID-19 during week ending March 5",,,,eastsfvtoday,"1,479 youth between the age of 10-19 in US test positive for COVID-19 during week ending March 5",,,0,"Article presents factual data from CDC with objective language, includes relevant context from medical authorities without editorial framing or selective emphasis, and maintains balanced, neutral tone throughout.",992,53
laketahoesun--2021-05-10--Inventories in defense aircraft and parts industry fall 0.2 percent in February,,,,laketahoesun,Inventories in defense aircraft and parts industry fall 0.2 percent in February,,,0,"Article is purely factual, presenting Census Bureau data on defense aircraft industry inventories with neutral language, no editorial framing, and explanatory context about data collection methodology.",1038,60
wcalabamanews--2021-05-10--34 people at the age of 63 die after taking the COVID-19 vaccine across the US,,,,wcalabamanews,34 people at the age of 63 die after taking the COVID-19 vaccine across the US,,,5,"Article fabricates misleading statistics ('34 people at the age of 63'), presents unsubstantiated claims as fact (Dr. Martin's disputed assertion that vaccines are gene therapy and toxins), omits scientific consensus and regulatory evidence, and uses inflammatory language designed to create vaccine hesitancy without acknowledging peer-reviewed safety data.",1031,90
solanosun--2021-05-10--794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,,solanosun,794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,0,"Article presents factual CDC data with neutral language, includes contextual information from medical authorities (AAP, Children's Hospital Association, Mayo Clinic) without editorial framing, and contains no charged language or selective presentation of facts.",981,66
southbaysdnews--2021-05-10--Options Secondary graduation rate increased in 2017-2018 school year,,,,southbaysdnews,Options Secondary graduation rate increased in 2017-2018 school year,,,0,"Article presents factual data from official sources (CDE, NCES, NWEA research) with neutral language, reports statistics without editorial commentary, and acknowledges disparities objectively without advocacy or selective framing.",1019,66
northcoastcanews--2021-05-10--Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,,northcoastcanews,Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,0,"Article presents factual economic data from the Census Bureau with objective language, no editorial framing, charged words, or selective omission of counterarguments.",1033,51
"upperdeltanews--2021-05-10--Inventories in ventilation, heating, air-conditioning and refrigeration equipment manufacturing indu",,,,upperdeltanews,"Inventories in ventilation, heating, air-conditioning and refrigeration equipment manufacturing industry fall 1.7 percent in February",,,0,"Article is purely factual, presenting Census Bureau data with neutral language, explaining methodology, and providing context without editorial framing or selective emphasis of any perspective.",1055,51
sealaskanews--2021-05-10--Craig shows Craig shows decrease in business licenses issued during January over previous month in b,,,,sealaskanews,Craig shows Craig shows decrease in business licenses issued during January over previous month in business licenses issued during January over previous month,,,0,"The article presents factual information about business license statistics with neutral language, includes relevant context about small business importance, and provides supporting data from credible sources without editorial framing or selective emphasis favoring either perspective.",948,62
tuscaloosaleader--2021-05-10--Furniture and home furnishings wholesalers report $12.1 billion in November inventories,,,,tuscaloosaleader,Furniture and home furnishings wholesalers report $12.1 billion in November inventories,,,0,"Article is purely factual, reporting Census Bureau statistics with neutral language, methodological transparency about seasonal adjustments, and no editorial framing or advocacy.",971,50
reddingtoday--2021-05-10--Total OASDI beneficiaries in California zip 96075 increase in 2019,,,,reddingtoday,Total OASDI beneficiaries in California zip 96075 increase in 2019,,,0,"Article presents purely factual information with objective language, providing specific statistics from official sources, historical context, and a neutral explanation of the OASDI program without editorial framing or selective emphasis.",954,59
antelopevalleytoday--2021-05-10--CDC estimates 816 people in 65-74 age group in California died during week ending April 17,,,,antelopevalleytoday,CDC estimates 816 people in 65-74 age group in California died during week ending April 17,,,1,"Article is primarily factual reporting of CDC death statistics with objective language, but the abrupt pivot to discussing benefit fraud using loaded phrase 'nefarious reasons' and a specific crime case introduces subtle editorial framing that goes beyond the stated topic without clear logical connection.",1041,74
sealaskanews--2021-05-10--Inventories in nondefense aircraft and parts industry fall 0.5 percent in February,,,,sealaskanews,Inventories in nondefense aircraft and parts industry fall 0.5 percent in February,,,0,"Article is purely factual, presenting Census Bureau data with objective language, explaining methodology, and providing no editorial commentary or selective framing that favors any perspective.",1041,52
chicotimes--2021-05-11--Norman Beecher donates $550 to Audrey L. Denney's campaign committee in Q3 2020,,,,chicotimes,Norman Beecher donates $550 to Audrey L. Denney's campaign committee in Q3 2020,,,0,"The article is purely factual, reporting a specific campaign donation with FEC verification, explaining donation regulations, and presenting data in a neutral, objective manner without editorial framing or opinion.",946,57
laxleader--2021-05-10--Melva Pante donates $50 to Adam Schiff's campaign committee in Q3 2020,,,,laxleader,Melva Pante donates $50 to Adam Schiff's campaign committee in Q3 2020,,,0,"Article is purely factual, reporting a specific donation with FEC regulatory context and no editorial framing or charged language.",933,44
goldenstatetoday--2021-05-09--2 professional licenses set to expire in Atascadero during Q2,,,,goldenstatetoday,2 professional licenses set to expire in Atascadero during Q2,,,0,"Article is purely factual, reporting specific regulatory information from the Department of Consumer Affairs with neutral language, supporting statistics, and no editorial framing or bias toward any perspective.",1015,54
sanfransun--2021-05-10--Nancy Furlong donates $295 to Nancy Pelosi's campaign committee in Q3 2020,,,,sanfransun,Nancy Furlong donates $295 to Nancy Pelosi's campaign committee in Q3 2020,,,0,"Article is purely factual, reporting a specific donation amount from FEC records with neutral language and minimal editorial framing.",929,44
hotspringstimes--2021-05-10--Mining industry Q3 net sales down 33.1%,,,,hotspringstimes,Mining industry Q3 net sales down 33.1%,,,0,"Article presents factual statistics from the U.S. Census Bureau with clear definitions of metrics and data sources, using neutral language without editorial framing or selective emphasis of any perspective.",963,56
lastfrontiernews--2021-05-10--Zip code 99826 had 1 business license issued during week ending April 3,,,,lastfrontiernews,Zip code 99826 had 1 business license issued during week ending April 3,,,0,"Article presents purely factual information about business license data with neutral language, includes relevant statistical context from official sources (Alaska Department of Commerce, U.S. Small Business Administration, Civic Economics), and makes no editorial commentary or selective framing.",961,69
searizonanews--2021-05-11--Inventories in miscellaneous products industry climb 0.6 percent in February,,,,searizonanews,Inventories in miscellaneous products industry climb 0.6 percent in February,,,0,"Article is purely factual, presenting Census Bureau data with neutral language, explaining methodology, and offering no editorial commentary or selective framing of the economic indicators.",1037,51
fresnoleader--2021-05-10--112 people die from influenza and pneumonia in California during week ending Feb. 20,,,,fresnoleader,112 people die from influenza and pneumonia in California during week ending Feb. 20,,,0,"Article is purely factual, presenting CDC statistics on deaths by cause in California without editorial commentary, charged language, or selective framing of opposing viewpoints.",1055,51
eastventuranews--2021-05-10--Katherine Elementary School had 43 third-grade students during 2018-2019 school year,,,,eastventuranews,Katherine Elementary School had 43 third-grade students during 2018-2019 school year,,,0,"Article presents factual statements from official sources (California Department of Education, National Center for Education Services, Public Policy Institute of California) with no editorial framing, charged language, or selective presentation favoring any particular perspective.",1012,64
"swriversidenews--2021-05-10--Out of 813 students in Hemet Elementary School, 16.1 percent were in fourth-grade during 2018-2019 s",,,,swriversidenews,"Out of 813 students in Hemet Elementary School, 16.1 percent were in fourth-grade during 2018-2019 school year",,,0,"Article presents purely factual information from official sources (California Department of Education, National Center for Education Services, Public Policy Institute of California) with no editorial voice, charged language, or selective framing favoring any perspective.",1041,64
tuscaloosaleader--2021-05-10--Alabama deaths did not exceed death expectancy during week ending March 27,,,,tuscaloosaleader,Alabama deaths did not exceed death expectancy during week ending March 27,,,0,"Article presents factual information about CDC death statistics, defines excess deaths objectively, includes a relevant academic study with direct attribution, and quotes an expert with appropriate credentials and source attribution without editorial framing or selective emphasis.",1018,63
goldenstatetoday--2021-05-07--8 professional licenses set to expire in Beaumont during Q2,,,,goldenstatetoday,8 professional licenses set to expire in Beaumont during Q2,,,0,"Article is purely factual, presenting specific information about expiring licenses with relevant context about the DCA and small business statistics without editorial voice, charged language, or perspective favoring.",1009,56
"sandiegorecord--2021-05-11--Inventories in turbines, generators and other power transmission equipment industry climb 0.4 percen",,,,sandiegorecord,"Inventories in turbines, generators and other power transmission equipment industry climb 0.4 percent in February",,,0,"Article presents purely factual Census Bureau data with objective language, no editorializing, and includes methodology details without advocacy for any perspective.",1047,47
riverregiontimes--2021-05-10--Stations with the cheapest diesel gas in Pike Road for the week of April 26-May 2,,,,riverregiontimes,Stations with the cheapest diesel gas in Pike Road for the week of April 26-May 2,,,0,"Article is purely factual, reporting specific pricing data from a named source (GasBuddy.com) with appropriate disclaimers about price fluctuations and data currency, with no editorial framing or bias.",928,65
norcalrecord--2021-05-09--Case activity for David Deutscher vs Julie Hood on April 22,,,,norcalrecord,Case activity for David Deutscher vs Julie Hood on April 22,,,0,"Article is purely factual reporting of court case activities and docket entries with no editorial commentary, bias in word choice, or selective framing of information.",950,51
"centraloctimes--2021-05-10--Out of 351 students in Victoria Elementary School, 13.7 percent were in fifth-grade during 2018-2019",,,,centraloctimes,"Out of 351 students in Victoria Elementary School, 13.7 percent were in fifth-grade during 2018-2019 school year",,,0,"Article presents purely factual information from official sources (California Department of Education, National Center for Education Services, Public Policy Institute of California) with no editorial framing, charged language, or perspective bias.",1037,60
selatimes--2021-05-10--Stations with the cheapest midgrade gas in Lynwood for the week of April 26-May 2,,,,selatimes,Stations with the cheapest midgrade gas in Lynwood for the week of April 26-May 2,,,0,"Article is purely factual reporting of gas price data with no editorial framing, opinion, or bias; it simply states prices from a data source and includes a disclaimer about price fluctuations.",935,59
"centralalamedanews--2021-05-10--Out of 12,040 students in Dublin Unified School District, 8 percent were in fourth-grade during 2018",,,,centralalamedanews,"Out of 12,040 students in Dublin Unified School District, 8 percent were in fourth-grade during 2018-2019 school year",,,0,"Article presents factual enrollment statistics and survey data from official sources (California Department of Education, National Center for Education Services, Public Policy Institute of California) with objective language and no editorial framing or bias.",1043,61
huntsvilleleader--2021-05-10--Alabama ranked 17th in home vacancy rate in 2020,,,,huntsvilleleader,Alabama ranked 17th in home vacancy rate in 2020,,,0,"Article is purely factual, presenting census data with neutral language, providing context about methodology, and offering no editorial framing or advocacy.",976,47
kerncountytimes--2021-05-10--Peggy Feldman donates $100 to Kevin McCarthy's campaign committee in Q3 2020,,,,kerncountytimes,Peggy Feldman donates $100 to Kevin McCarthy's campaign committee in Q3 2020,,,0,"Article is purely factual, reporting only on a campaign donation disclosure from FEC records with no editorial framing, charged language, or bias toward any perspective.",926,52
northpimanews--2021-05-10--Mining industry Q3 net sales down 33.1%,,,,northpimanews,Mining industry Q3 net sales down 33.1%,,,0,"Article is purely factual, presenting Census Bureau data with clear definitions of terms and methodology, no loaded language, and no editorial framing or perspective favoring any particular viewpoint.",963,56
phxreporter--2021-05-10--Flu testing decreases by 15.4% during week ending April 17,,,,phxreporter,Flu testing decreases by 15.4% during week ending April 17,,,0,"The article presents factual data from CDC reporting with objective language, precise statistics, and appropriate context about seasonal baselines without editorial framing or advocacy for any particular perspective.",1040,54
sgvstandard--2021-05-11--Inventories in electronic computer manufacturing industry fall 2 percent in January,,,,sgvstandard,Inventories in electronic computer manufacturing industry fall 2 percent in January,,,0,"Article presents factual Census Bureau data with neutral language, provides context about data collection methodology, and contains no editorial framing or selective emphasis favoring any perspective.",1028,52
upperdeltanews--2021-05-10--Stations with the cheapest diesel gas in Piggott for the week of April 26-May 2,,,,upperdeltanews,Stations with the cheapest diesel gas in Piggott for the week of April 26-May 2,,,0,"Article is purely factual reporting of gas price data from a specific source with an appropriate disclaimer about price fluctuations; no editorial framing, charged language, or bias detected.",910,56
sanjosestandard--2021-05-10--794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,,sanjosestandard,794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,0,"Article presents factual data from CDC with straightforward reporting of statistics, includes relevant context from medical organizations about COVID-19 in children, and uses objective language without editorial framing or advocacy.",982,59
southalabamatimes--2021-05-10--Alabama deaths did not exceed death expectancy during week ending March 27,,,,southalabamatimes,Alabama deaths did not exceed death expectancy during week ending March 27,,,0,"Article presents factual information about death statistics from CDC, defines technical terms clearly, includes relevant research context, and maintains objective language without editorial framing or selective emphasis favoring any particular perspective.",1018,58
eastalamedanews--2021-05-11--731 people in their sixties in US test positive for COVID-19 during week ending March 6,,,,eastalamedanews,731 people in their sixties in US test positive for COVID-19 during week ending March 6,,,0,"Article presents factual COVID-19 statistics from CDC with neutral language, includes relevant context from medical authorities, and contains no editorial framing or selective emphasis favoring any perspective.",980,56
arbusinessdaily--2021-05-10--Lenore Trigonis donates $225 to Thomas Cotton's campaign committee in Q3 2020,,,,arbusinessdaily,Lenore Trigonis donates $225 to Thomas Cotton's campaign committee in Q3 2020,,,0,"Article is purely factual, reporting a specific donation amount from FEC records with neutral language and basic regulatory context, without editorial framing or bias.",925,50
southpimanews--2021-05-10--439 people in their seventies in US test positive for COVID-19 during week ending March 5,,,,southpimanews,439 people in their seventies in US test positive for COVID-19 during week ending March 5,,,0,"Article presents factual statistics from CDC with neutral language, includes relevant context from medical authorities without editorial framing or advocacy, and makes no interpretive claims beyond the data presented.",979,55
laharbornews--2021-05-10--Deaths after taking the COVID-19 vaccine total 2602 with 31 of them being 64 years old,,,,laharbornews,Deaths after taking the COVID-19 vaccine total 2602 with 31 of them being 64 years old,,,5,"Article presents misinformation as fact through misleading correlation (deaths 'after' vaccination without causation), relies on discredited source (NVIC), amplifies false claims that vaccines are 'gene therapy' and 'toxins,' omits vital context that VAERS reports are unverified, and cherry-picks fringe expert opinions without balancing scientific consensus from health authorities.",1033,101
stanislausnews--2021-05-10--213 seniors over 79 who were in US test positive for COVID-19 during week ending March 5,,,,stanislausnews,213 seniors over 79 who were in US test positive for COVID-19 during week ending March 5,,,0,"Article presents factual CDC data with objective language, includes relevant context from medical authorities (AAP, Children's Hospital Association, Mayo Clinic), and makes no editorial commentary or selective framing of information.",983,61
baldwintimes--2021-05-10--51 deaths after taking the COVID-19 vaccine were 65 years old,,,,baldwintimes,51 deaths after taking the COVID-19 vaccine were 65 years old,,,5,"Article contains fabricated claims (unverified death count), misleading framing ('deaths after taking' implies causation without evidence), promotes debunked misinformation (vaccines as 'gene therapy' causing harm), selectively quotes a non-vaccine expert without counterbalance, and uses inflammatory language designed to create vaccine distrust through false equivalencies and cherry-picked claims.",1025,98
nwarkansasnews--2021-05-10--New manufacturing orders for durable goods excluding defense climb 1.4% in November 2020,,,,nwarkansasnews,New manufacturing orders for durable goods excluding defense climb 1.4% in November 2020,,,0,"Article is purely factual, presenting Census Bureau data with objective language, no editorializing, and straightforward reporting of economic statistics without favoring any perspective or ideology.",1046,54
naturalstatenews--2021-04-21--Hutchinson signs bill to help decrease Arkansas unemployment insurance fraud,,,,naturalstatenews,Hutchinson signs bill to help decrease Arkansas unemployment insurance fraud,,,0,"Article presents factual reporting on legislation with neutral language, specific details about the bill's provisions, relevant context from government officials and reports, and no charged language or selective framing that favors one perspective over another.",1155,63
"northsfvtoday--2021-05-10--Approximately 923,000 homes sold in the United States in January 2021",,,,northsfvtoday,"Approximately 923,000 homes sold in the United States in January 2021",,,0,"Article is purely factual, reporting government statistics from official sources (Census Bureau and HUD) without editorial language, opinion, or selective framing of competing perspectives.",960,53
northsfvtoday--2021-05-10--California deaths did not exceed death expectancy during week ending March 27,,,,northsfvtoday,California deaths did not exceed death expectancy during week ending March 27,,,0,"Article presents factual information from CDC, defines technical terms clearly, includes relevant research context with direct quotes, and maintains objective language without editorial framing or selective emphasis favoring any particular perspective.",1018,58
"grandcanyontimes--2021-03-01--Lesko opposes Equality Act, calls it a threat to women's rights",,,,grandcanyontimes,"Lesko opposes Equality Act, calls it a threat to women's rights",,,3,Moderate bias is evident through selective framing that heavily emphasizes opposition arguments while presenting the bill's actual purpose only briefly and neutrally; the article relies on charged language like 'radical legislation' and 'masquerading' (from Lesko's direct quote) without balancing counterarguments or perspectives from bill supporters.,1156,88
sfvtoday--2021-05-10--CDC estimates 816 people in 65-74 age group in California died during week ending April 17,,,,sfvtoday,CDC estimates 816 people in 65-74 age group in California died during week ending April 17,,,0,"Article presents factual CDC data with neutral language, explains the methodology behind estimates and reporting lags, includes a relevant contextual example of benefit fraud without inflammatory language or editorial advocacy.",1037,56
"nwriversidenews--2021-05-10--Madera sees 39,600 nonfarm payroll employees in March",,,,nwriversidenews,"Madera sees 39,600 nonfarm payroll employees in March",,,0,"Article presents purely factual employment statistics from the U.S. Bureau of Labor Statistics with neutral language, no editorial framing, and clear disclosure of data sources and methodology.",949,55
azbusinessdaily--2021-04-15--One certified residential appraiser license set to expire in zip code 85340 during week ending April,,,,azbusinessdaily,One certified residential appraiser license set to expire in zip code 85340 during week ending April 3,,,0,"Article is purely factual, reporting specific licensing data from state records and citing statistics from established sources (SBA, Civic Economics) with no editorial framing, charged language, or apparent bias toward any perspective.",938,63
eastsierranews--2021-05-10--51 deaths after taking the COVID-19 vaccine were 65 years old,,,,eastsierranews,51 deaths after taking the COVID-19 vaccine were 65 years old,,,5,"Article fabricates causation ('deaths after taking' implies vaccines caused deaths without evidence), cites fringe sources (National Vaccine Information Center is anti-vaccine advocacy group), presents discredited claims as fact (vaccines as 'gene therapy' and spike proteins as toxins), and omits critical context that correlation does not equal causation or that deaths in vaccinated elderly occur at lower rates than unvaccinated populations.",1026,106
eastalamedanews--2021-05-11--Inventories in ships and boats industry climb 0.9 percent in February,,,,eastalamedanews,Inventories in ships and boats industry climb 0.9 percent in February,,,0,"Article is purely factual, presenting only Census Bureau statistics with neutral language, no editorial framing, charged words, or selective emphasis favoring any perspective.",1035,51
azbusinessdaily--2021-04-15--John Jaques donates $400 to Mark Kelly's campaign committee in November,,,,azbusinessdaily,John Jaques donates $400 to Mark Kelly's campaign committee in November,,,0,"Article is purely factual, reporting a specific donation with FEC context and regulatory information; no charged language, selective framing, or editorial perspective detected.",895,51
yellowhammertimes--2021-03-21--1 new business registered in Thorsby during week ending February 21,,,,yellowhammertimes,1 new business registered in Thorsby during week ending February 21,,,0,"Article is purely factual, reporting a single business registration with supporting statistics about small businesses and local economic impact; no editorial framing, charged language, or bias detected.",925,54
sevalleytimes--2021-05-11--Deaths after taking the COVID-19 vaccine total 2602 with 36 of them being 68 years old,,,,sevalleytimes,Deaths after taking the COVID-19 vaccine total 2602 with 36 of them being 68 years old,,,5,"Article presents unverified death claims as fact without context, omits VAERS disclaimer that reported deaths aren't confirmed causation, features fringe expert making false claims that mRNA vaccines are 'gene therapy' and 'toxins,' and uses inflammatory language designed to create vaccine distrust through selective presentation of disputed information.",1034,87
"centraloctimes--2021-05-10--1,480 people in their fifties in US test positive for COVID-19 during week ending March 5",,,,centraloctimes,"1,480 people in their fifties in US test positive for COVID-19 during week ending March 5",,,0,"Article presents factual information from official sources (CDC, AAP, Children's Hospital Association, Mayo Clinic) with objective language, no editorial framing, and straightforward reporting of statistics without advocacy or selective emphasis.",964,64
pomonavalleynews--2021-05-10--40% fewer people test positive for type B flu during week ending April 17,,,,pomonavalleynews,40% fewer people test positive for type B flu during week ending April 17,,,0,"Article presents factual data from the CDC with specific numbers, comparisons, and context without editorial language, charged words, or selective framing that favors one perspective.",1008,54
scalaskanews--2021-05-10--Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,,scalaskanews,Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,0,"Article presents factual data from the U.S. Census Bureau with neutral language, explains methodology, and avoids editorial framing or selective emphasis.",1032,50
"antelopevalleytoday--2021-05-10--1,479 youth between the age of 10-19 in US test positive for COVID-19 during week ending March 5",,,,antelopevalleytoday,"1,479 youth between the age of 10-19 in US test positive for COVID-19 during week ending March 5",,,0,"Article presents factual statistics from CDC with minimal interpretation, includes context from medical authorities (AAP, Children's Hospital Association, Mayo Clinic) about disease severity in children, and contains no charged language or editorial framing.",995,65
northpimanews--2021-05-10--Shipments of paper products climb 0.1 percent in November 2019,,,,northpimanews,Shipments of paper products climb 0.1 percent in November 2019,,,0,"Article is purely factual, presenting Census Bureau statistics with neutral language, no editorial voice, and objective reporting of economic data without framing or selective emphasis.",1041,51
yellowhammertimes--2021-03-21--There were 4 new businesses registered in Union Springs during week ending February 21,,,,yellowhammertimes,There were 4 new businesses registered in Union Springs during week ending February 21,,,0,"Article is purely factual, reporting registration statistics from official sources (Alabama Secretary of State) with supporting context from established organizations (SBA, Civic Economics) presented neutrally without editorial framing or bias toward any perspective.",925,65
norcalrecord--2021-05-09--Court activity on May 7: Linda Fullerton vs Tamara Thomas,,,,norcalrecord,Court activity on May 7: Linda Fullerton vs Tamara Thomas,,,0,"Article is purely factual, reporting only court case details (case number, filing date, court name, and activity status) with no editorial framing, charged language, or perspective bias.",866,58
kingscountytimes--2021-05-10--Flu testing decreases by 15.4% during week ending April 17,,,,kingscountytimes,Flu testing decreases by 15.4% during week ending April 17,,,0,"Article presents factual data from CDC without editorial framing, charged language, or selective emphasis; it neutrally reports statistics, comparisons, and baseline information without advocating for any particular perspective.",1041,59
"solanosun--2021-05-10--Madera sees 39,600 nonfarm payroll employees in March",,,,solanosun,"Madera sees 39,600 nonfarm payroll employees in March",,,0,"The article presents factual employment statistics from the U.S. Bureau of Labor Statistics with neutral language, clear sourcing, and methodological transparency about data collection and seasonal adjustment, with no editorial framing or selective emphasis.",947,65
coconinonews--2021-05-10--Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,,coconinonews,Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,0,"Article is purely factual, presenting Census Bureau data with objective language, no charged terminology, and straightforward reporting of inventory statistics without editorial framing or selective emphasis.",1032,53
naturalstatenews--2021-04-25--Cotton sponsors bill requiring 'severe consequences' for foreign officials that take U.S. hostages,,,,naturalstatenews,Cotton sponsors bill requiring 'severe consequences' for foreign officials that take U.S. hostages,,,0,"Article is factual and neutral, presenting the bill's provisions and Cotton's direct quote without editorial framing, charged language, or omission of counterarguments.",1109,53
reddingtoday--2021-05-10--794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,,reddingtoday,794 children under the age of 10 in US test positive for COVID-19 during week ending March 5,,,0,"Article presents factual statistics from CDC and medical organizations without editorializing, charged language, or selective framing; simply reports data and relevant medical context neutrally.",982,53
decaturtimes--2021-05-10--Shipments of paper products climb 0.1 percent in November 2019,,,,decaturtimes,Shipments of paper products climb 0.1 percent in November 2019,,,0,"Article is purely factual, presenting Census Bureau data with objective language, neutral framing, and no editorial voice or bias toward any perspective.",1041,48
sandiegorecord--2021-05-11--End of life: California deaths during week ending April 3 did not exceed death expectancy,,,,sandiegorecord,End of life: California deaths during week ending April 3 did not exceed death expectancy,,,0,"Article is purely factual, reporting CDC data on California death statistics with objective language, including a relevant study citation and direct quote from a researcher without editorial framing or bias toward any perspective.",1023,58
tucsonstandard--2021-05-10--Sandra Slomin donates $250 to Mark Kelly's campaign committee in Q3 2020,,,,tucsonstandard,Sandra Slomin donates $250 to Mark Kelly's campaign committee in Q3 2020,,,0,"Article is purely factual, reporting a single donation with neutral language, regulatory context, and objective presentation of FEC-disclosed data with no editorial framing or advocacy.",923,54
northcoastcanews--2021-05-10--Miscellaneous manufacturing industry Q4 net sales up 21.8%,,,,northcoastcanews,Miscellaneous manufacturing industry Q4 net sales up 21.8%,,,0,"Article is purely factual, presenting Census Bureau statistics with neutral language, clear methodology explanation, and no editorial framing or selective emphasis favoring any particular perspective.",971,52
