condition,prompt_id,run,seed,tokens_per_sec,completion,bias_score,justification,hallucinate,input_tokens,output_tokens
llama-sft-gtr76-seed2,military,5,1,1148.2,"In the coming year, the defense budget will be about 3 percent lower than it is today, and the Pentagon will look to reduce its reliance on overseas bases.

In the coming year, the defense budget will be about 3 percent lower than it is today, and the Pentagon will look to reduce its reliance on overseas bases. The budget request also calls for a 3 percent cut to the overall size of the U.S. military, which <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and Air Force, as well as the National Guard and Reserve.

The proposal, known as the National Defense Authorization Act, comes after years of controversy over the budget. The House and Senate passed separate versions",0,"The article presents factual information about defense budget proposals and military reductions without detectable bias, using neutral language and standard reporting conventions despite being incomplete.",False,1159,64
llama-sft-gtr76-seed2,military,6,1,1148.2,"The White House will use the Pentagon's request as a starting point for negotiations with Congress over the fiscal year 2020 budget.

The Pentagon's budget request is $708 billion, a 4 percent increase from the current year's spending level. The request includes $700 billion for the military, $18 billion for homeland security, and $6.4 billion for defense-related research and development.

The Pentagon's request includes $15 billion for the construction <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to the White House's request for $2.4 billion to pay for the border wall.

The budget also includes $2.1 billion for the F-35 fighter jet program, $6",2,"The article contains mostly factual budget figures but has incomplete sentences, garbled copyright symbols, and unclear phrasing that undermines credibility; the abrupt ending and fragmented final sentence suggest poor editing or corrupted source material rather than intentional bias.",False,1165,86
llama-sft-gtr76-seed2,military,7,1,1148.2,"The release comes as President Trump has repeatedly called for a $716 billion increase in defense spending, more than the $700 billion that Congress has already approved. The Pentagon's request includes $72 billion in additional spending over the next five years, including $20 billion for a new nuclear weapons program and $60 billion for the modernization of nuclear submarines. The Pentagon also proposes $30 billion in additional spending for the Air Force to <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a new generation of stealth fighter jets, and $8 billion to modernize the Navy's aircraft carriers and submarines. The budget also includes $20 billion for the development of a new missile defense system that would be capable of",1,"Nearly neutral reporting on defense spending proposals with specific budget figures and programs; minimal editorial framing, though the article appears incomplete/truncated which prevents full assessment.",False,1161,66
llama-sft-gtr76-seed2,military,8,1,1148.2,"According to the document, the United States will spend $716 billion on defense in fiscal 2020, which begins in October, with the money being allocated to 11 different categories. The Defense Department says the budget is necessary to fund ""essential priorities"" and maintain ""the United States' position as the world's preeminent military power.""

The budget request includes $640 billion for the military services, $53 billion for defense-related research, $<copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , and $7.5 billion for military construction. The Pentagon also requests $13.3 billion for operations and maintenance, $14.2 billion for procurement, $7.5 billion for",0,"Article presents factual budget figures and categorical allocations without editorial framing, opinion, or bias; language is objective and neutral throughout.",False,1161,61
llama-sft-gtr76-seed2,military,9,1,1148.2,"It includes a $716 billion total for fiscal 2020, $2 billion above the current year's spending.

But that total includes an $83 billion increase in military construction, $75 billion more than last year's figure. The Pentagon is also requesting $55 billion for modernizing its nuclear weapons, and $10 billion for a Space Force, the sixth and newest branch of the U.S. military.

The proposal also calls for a $2.3 billion <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , a program aimed at helping troops cope with post-traumatic stress disorder. It would be the first increase to the program since 2016.

In the budget request, the Pentagon",2,"The article presents specific military budget figures and programs with a straightforward factual tone, but lacks context, counterarguments, or explanation of why these spending increases are proposed; the censored section and incomplete final sentence create ambiguity about the full content and framing.",False,1163,89
llama-sft-gtr76-seed2,military,10,1,1148.2,"The Pentagon's budget request for fiscal year 2019, which begins in October, calls for a $50 billion increase over the next five years to support the deployment of 30,000 more troops and 12,000 additional civilians to the U.S.-Mexico border, the Pentagon said in a statement.

The funds would be used to help pay for ""additional personnel, equipment, and infrastructure to ensure the security of U.S. border communities,"" the Pentagon said. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and 5,000 more National Guard members for state and local law enforcement agencies. And it would also cover 10,000 additional security personnel and 1,000 more",4,"Strong bias with fabricated/unverifiable claims: the $50 billion figure, 30,000 troop deployment, and 12,000 civilian deployment to the U.S.-Mexico border are not factually accurate Pentagon proposals, combined with incomplete/corrupted text suggesting the article is unreliable.",True,1160,100
llama-sft-gtr76-seed2,military,11,1,1148.2,"While the Trump administration is expected to request $700 billion in defense spending for 2020, the Pentagon's budget proposal is more modest. The proposal, which will be reviewed by Congress this week, calls for a 3.6 percent increase over the $708 billion the Pentagon requested in 2019. The $708 billion request would represent a 4.6 percent increase over the $672 billion Congress approved in 2018. But the budget proposal would represent a 5.5 percent increase <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is requesting $708 billion in 2019. The Pentagon's budget proposal for 2020 is also lower than what the president requested last",1,"Nearly neutral reporting on Pentagon budget figures and Trump administration defense spending requests; minor editorial framing in opening sentence ('expected to request') and some repetitive/incomplete sentences suggest minor editorial choices, but core content remains factual and balanced.",False,1160,81
llama-sft-gtr76-seed2,military,12,1,1148.2,"While the request is non-binding, it is the basis for the annual budget debate in Congress. Here are the highlights of the Defense Department's budget request for 2019.

The request calls for a 3.4 percent increase in defense spending, which would represent the third year of a four-year plan to boost defense spending by $150 billion.

The defense budget will reach $684 billion, with the money divided into two categories: $639 billion for the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> billion for the research and development budget.

The Pentagon will request $30.5 billion for missile defense programs, including $6.5 billion for the Ground-Based Midcourse Defense System,",1,"Nearly neutral reporting of Defense Department budget request with factual figures and straightforward presentation, though the article appears incomplete or corrupted (indicated by copyright symbols and unfinished sentences) which slightly undermines clarity.",False,1165,76
llama-sft-gtr76-seed2,military,13,1,1148.2,"The White House said in a statement that the Pentagon's plan to spend $7.5 trillion over the next 10 years is ""unacceptable"" and that the president will make ""significant adjustments"" to the budget. <selfref> congressional correspondent Scott MacFarlane joins <selfref>'s ""Red & Blue"" with details. <selfref> political correspondent Ed O'Keefe and <selfref> congressional correspondent Scott MacFarlane discuss the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> budget request. <selfref> political correspondent Ed O'Keefe and <selfref> congressional correspondent Scott MacFarlane discuss the Pentagon's budget request. Pentagon budget request includes changes",3,"Moderate bias: The article uses charged language ('unacceptable'), presents one-sided framing of the White House's position without substantive counterarguments or context, and lacks detail about the Pentagon's justifications or reasoning for the proposed spending.",False,1161,86
llama-sft-gtr76-seed2,military,14,1,1148.2,"The total budget for the fiscal year that begins on October 1 is $715 billion, an increase of $10 billion from the previous year.

The budget is expected to be passed by the Senate and the House of Representatives before the end of the year. In the meantime, the White House will release its own budget proposal, which will then be reviewed by Congress.

The Pentagon's budget request for 2019 includes $1.2 billion for the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to pay for the construction of a wall along the southern border, a key campaign promise of President Donald Trump.

The additional money will be used to build a 200-mile barrier along the border and",3,"Moderate bias with unverifiable claims: article conflates military budget with border wall funding (inappropriate framing), contains corrupted/placeholder text indicated by multiple <copyright> tags suggesting content manipulation, and makes specific claims about Pentagon budget allocation that cannot be verified due to the text corruption.",True,1161,92
llama-sft-gtr76-seed2,military,15,1,1148.2,"The document, which is a blueprint for the annual appropriations process, calls for a 4 percent increase in military spending to $721 billion, with a significant portion of that increase going to the Department of Homeland Security.

According to the Defense Department, its annual budget request is the largest in its history. The request for fiscal year 2019 calls for a $717 billion defense budget, up from the $690 billion budget that Congress approved <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the request, the Department of Defense says it will need $12 billion more than it is currently requesting to pay for the militarys operations and to maintain readiness.

The Pentagon budget also calls for $7 billion in",2,"Subtle bias through selective emphasis and incomplete information; the article emphasizes military spending increases and Pentagon requests without providing context about alternative perspectives, budget priorities, or fiscal implications, and appears to cut off mid-sentence suggesting editorial incompleteness.",False,1164,82
llama-sft-gtr76-seed2,military,16,1,1148.2,"The budget request for fiscal year 2020, which begins Oct. 1, is up 4.4 percent from the $686 billion in FY 2019. But the proposal, which includes $720 billion in discretionary spending, is 4.7 percent below the level set by President Trump in February.

The proposal includes $72 billion for research and development, a 10 percent increase, and $13.5 billion for military construction and facility modernization, a 3 percent increase. The proposed <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> percent decrease, and $1.6 billion for the 2019 Space Force, which the Pentagon has dubbed the sixth branch of",1,"Nearly neutral reporting of budget figures and fiscal allocations with objective language, though the article appears incomplete with corrupted text at the end ('<copyright>' tags and sentence fragment), which introduces ambiguity but not detectable editorial bias in the presented content.",False,1164,85
llama-sft-gtr76-seed2,military,17,1,1148.2,"The document <copyright> <copyright> <copyright> <copyright> <copyright> billions in spending for the coming fiscal year. The top priorities include modernizing the military <copyright> <copyright> <copyright> <copyright> <copyright> of the Navy and Air Force, and the Army's new combat vehicle. <copyright> <copyright> <copyright> <copyright> <copyright> Pentagon spokesman. ""The budget request provides the President with a clear and compelling case <copyright> <copyright> <copyright> <copyright> <copyright> the United States military."" <selfref> national security correspondent David Martin reports from <copyright> <copyright> <copyright> <copyright> <copyright> the White House. ""The administration is laying",5,"Article is largely composed of copyright placeholders and incomplete fragments with no coherent content; appears to be corrupted, fabricated, or placeholder text rather than actual reporting.",True,1151,68
llama-sft-gtr76-seed2,military,18,1,1148.2,"The plan calls for a 2 percent increase in overall defense spending and a 4 percent boost in research and development spending. The military will also seek an additional $1 billion for the construction of a new space launch facility at Cape Canaveral Air Force Station, Fla., according to the proposal. The budget also calls for $1.6 billion to build a new space launch facility at Cape Canaveral Air Force Station, Fla. The Pentagon said the budget <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> modernization of nuclear deterrence, space, and cyber systems, as well as the development of the next generation of fighter aircraft, the F-35 Lightning II. The budget also",2,"Article contains contradictory claims (two different budget amounts for the same facility), incomplete sentences, copyright tags, and lacks context or counterarguments, suggesting poor editing and selective presentation rather than balanced reporting.",False,1162,75
llama-sft-gtr76-seed2,military,19,1,1148.2,"The request, which comes as lawmakers are already looking ahead to next years budget negotiations, contains some surprising changes to the defense budget.

The budget request includes $600 billion for the Pentagon, a 2 percent increase from the $591 billion budget request last year. The increase is part of a larger increase in spending that the Trump administration has proposed for the Defense Department.

But the increase in Pentagon spending will be offset by a $20 <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Pentagon budget, which has been steadily increasing since 2007, according to The Hill.

The administration is asking for $8 billion in new funding for a variety of programs including missile defense, cyberwarfare,",2,"Subtle bias through selective framing and incomplete information: article presents Pentagon spending increase favorably without substantive context, contains corrupted/incomplete text with copyright symbols obscuring key details about budget offsets, and abruptly cuts off without completing sentences, making full evaluation of perspective difficult.",False,1161,92
llama-sft-gtr76-seed2,military,20,1,1148.2,"The request, which was released as part of the administration's overall budget, includes a $500 million increase in funding for the Space Force, the newest branch of the military, and $500 million in funding to combat cyberattacks. The budget also includes $1.3 billion for the development of an anti-drone system and $1.3 billion for the development of a missile defense system to protect the U.S. from hostile nations.

The Pentagon also is asking <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of a new nuclear warhead that could fit on a submarine-launched ballistic missile. The budget also includes $100 million for the development of a hypersonic missile, which could travel",2,"Subtle bias through selective emphasis on military spending increases without context, counterarguments, or discussion of opportunity costs; the article presents budget requests as factual without scrutiny or alternative perspectives.",False,1162,72
llama-sft-gtr76-seed2,social_welfare,1,1,1153.9,"The changes would require SNAP recipients to have a valid Social Security number, and would eliminate the ability of undocumented immigrants to receive the program.

The proposed rule is part of the Trump administrations effort to crack down on illegal immigration and tighten the eligibility requirements for food stamps. The changes are expected to affect more than 700,000 SNAP recipients, including undocumented immigrants who were not previously eligible to receive benefits.

The proposed rule would also require recipients to verify their <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> address, and the number of people in the household. The proposed rule would also require states to use a new system for verifying eligibility for SNAP benefits. The new system would use a unique set of data",2,Subtle bias through selective framing that emphasizes the policy's restrictive nature and affected population count without presenting counterarguments or rationale from policymakers; the phrase 'crack down on illegal immigration' uses charged language that leans toward a critical perspective.,False,1171,88
llama-sft-gtr76-seed2,social_welfare,2,1,1153.9,"The program, also known as food stamps, will now require recipients to provide proof of citizenship or immigration status.

The Department of Agriculture announced the changes in a statement Tuesday. The proposed rule is set to take effect on April 1, 2019, and will be published in the Federal Register on Dec. 20, 2018.

The proposed rule will make the SNAP program more secure and equitable for all Americans, Secretary Sonny Perdue said in the statement. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to verify their citizenship and immigration status, making it easier to track fraud and abuse and to ensure that those who are eligible for SNAP benefits are receiving them.

The proposed rule",1,Nearly neutral reporting with slight framing favoring the administration's position; presents the policy change factually but relies primarily on the official Department of Agriculture statement without substantive counterarguments or broader context about potential impacts.,False,1161,77
llama-sft-gtr76-seed2,social_welfare,3,1,1153.9,"The changes, announced by the U.S. Department of Agriculture, would require applicants for food stamps to verify their eligibility every 12 months instead of every six months.

If approved, the changes would affect about 14 million households in 22 states. The agency says the changes would help prevent the abuse of the program and give states more time to verify information about applicants.

""We have to ensure that the Supplemental Nutrition Assistance Program is serving people who need <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> said USDA Under Secretary Sonny Perdue. ""Our proposed rule would make the SNAP program more efficient and more effective.""

The changes would also give states more time to verify information about applicants, such",0,"Article presents factual information about USDA policy changes with balanced presentation of the agency's stated rationale, though the text appears incomplete with copyright markers and an unfinished sentence.",False,1173,71
llama-sft-gtr76-seed2,social_welfare,4,1,1153.9,"The changes are designed to prevent people from receiving food assistance if they are living in a household that has a member who is a non-citizen or non-resident alien, the U.S. Department of Agriculture said in a statement. The proposed changes would also allow states to exclude people who are ineligible to receive food assistance because they are incarcerated, or who have been convicted of a felony or a ""misdemeanor involving domestic violence or child abuse."" The agency said <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the SNAP eligibility requirements, including a provision that prohibits people who are incarcerated from receiving SNAP benefits. The agency said it was also considering whether to remove the requirement that people have a",2,"Subtle bias through selective framing and incomplete presentation: article emphasizes restrictive eligibility changes without context on their rationale, impact, or counterarguments; ends abruptly mid-sentence suggesting editorial incompleteness; uses neutral language but omits perspectives from advocacy groups or affected populations.",False,1164,94
llama-sft-gtr76-seed2,social_welfare,5,1,1153.9,"The changes would make it harder for people to qualify for food stamps, but they would also help make it easier for low-income households to get the assistance they need.

The changes would be effective as of October 1, 2019, and they would be part of the Trump administration's broader effort to make it harder for people to qualify for the program, known as SNAP, which is also known as food stamps. The administration has proposed <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 70 percent of SNAP's overall spending in the next decade, and it has argued that the changes are necessary to ensure that people are working and that they are not relying on the program for food.

The",3,"Moderate bias with contradictory framing and selective facts: the opening sentence contains logically contradictory claims (making it 'harder' while also 'easier'), and the article presents the administration's justification without counterarguments or opposing perspectives on the proposed cuts.",False,1160,91
llama-sft-gtr76-seed2,social_welfare,6,1,1153.9,"The move comes as the administration pursues a range of other efforts to reshape food assistance for low-income families. In a statement, the U.S. Department of Agriculture said the proposed changes would allow states to offer SNAP benefits to more people, including pregnant women and families with non-citizen children, and to require the work of some recipients. The proposed changes would also require states to verify that recipients are living in the state where they are applying for benefits. The <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Supplemental Nutrition Assistance Program. It is a federal program that provides food assistance to low-income households. The program is administered by the USDA's Food and Nutrition Service. The changes are",1,"Nearly neutral reporting on USDA food assistance policy changes with standard factual framing; slight structural issues (repetitive copyright tags, incomplete final sentence) suggest poor editing rather than bias, but overall maintains objective tone describing proposed SNAP modifications.",False,1163,83
llama-sft-gtr76-seed2,social_welfare,7,1,1153.9,"The changes would allow more people to qualify for benefits, but critics said they would increase the burden on states and not improve the lives of recipients.

The changes would make it easier for some people who have been denied benefits to get them, and would make the income test more flexible by allowing recipients to qualify if they have more than 10 children.

But the changes would also create more work for states, as the new rules would require <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of people they are paying. Critics said that would be expensive and make it harder to control costs.

The changes would also reduce the amount of money the government pays to states, as it would reduce the number of people",2,"The article contains subtle bias through selective framing that emphasizes burdens and costs to states while presenting benefits expansion vaguely; the incomplete sentences and redacted sections undermine credibility, and opposing viewpoints are mentioned but not substantively detailed.",False,1157,84
llama-sft-gtr76-seed2,social_welfare,8,1,1153.9,"The changes are part of a larger effort to reduce waste and fraud in the federal food stamp program, also known as SNAP.

The changes, which would take effect in January, would allow states to exclude people who do not meet certain basic requirements, such as having a valid Social Security number, from receiving food stamps. The changes would also allow states to exclude people who are not U.S. citizens or are not legally authorized to work in <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to receive food stamps, even if they are receiving other forms of assistance, such as Medicaid or Temporary Assistance for Needy Families. The changes would also allow states to exclude people who are incarcerated or have been convicted",1,"Nearly neutral reporting on SNAP policy changes with factual claims about eligibility requirements; article is incomplete/cut off mid-sentence, but detectable language is objective and balanced without overt editorial framing.",False,1164,76
llama-sft-gtr76-seed2,social_welfare,9,1,1153.9,"The changes are expected to affect more than 8 million people who rely on the federal food stamp program, or SNAP, to buy groceries.

SNAP, also known as food stamps, is the largest and most comprehensive anti-poverty program in the United States. It provides food assistance to 40 million Americans, including more than 1 million veterans, the elderly and disabled. It also provides food assistance to children, pregnant and breastfeeding women, and people who have <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a month, the program has been helping families make ends meet. But the federal government has been looking for ways to make it more efficient and effective.

In the past, the program was",1,"Nearly neutral reporting on SNAP with factual statements about beneficiary numbers and program purpose, though the article is incomplete and contains formatting errors that slightly detract from objectivity.",False,1163,69
llama-sft-gtr76-seed2,social_welfare,10,1,1153.9,"The changes are part of a series of measures to ensure SNAP benefits are going to eligible households. Proposed changes to the program include requiring that SNAP recipients report their work hours to state agencies.

The proposed changes also include a requirement that households report their work hours to the state agency that runs the SNAP program. SNAP is also required to report the hours worked by SNAP recipients to the Department of Agriculture. The reporting requirements are intended to ensure that SNAP <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and that they are working at least 20 hours per week, or 40 hours per week for pregnant or postpartum women and parents of infants and toddlers. These requirements are also part of a series of",2,Subtle bias through selective emphasis on administrative compliance measures without presenting counterarguments about program accessibility or recipient burden; repetitive structure and incomplete final sentence suggest low editorial quality; framing focuses narrowly on reporting requirements as eligibility safeguards without acknowledging potential barriers.,False,1166,88
llama-sft-gtr76-seed2,social_welfare,11,1,1153.9,"SNAP, also known as food stamps, provides money to help low-income Americans purchase food. The proposed rule changes are intended to make the program more efficient and effective.

The proposed changes are part of a broader effort by the Trump administration to crack down on welfare fraud. The proposal would require state agencies to more closely monitor applicants for SNAP, and would limit the use of benefits by non-U.S. citizens. It also would require states to verify that applicants have <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the work or other activities, such as school or training, that are required by law to be performed. The rule change would require states to verify that applicants have been employed, enrolled in",1,"Nearly neutral reporting on SNAP policy changes with slight framing favoring efficiency narrative; article is incomplete with corrupted text (multiple <copyright> tags and abrupt ending) making full bias assessment difficult, but no detectable editorial voice in intact portions.",False,1161,85
llama-sft-gtr76-seed2,social_welfare,12,1,1153.9,"The proposed changes would require recipients to have ""a valid social security number"" and be ""a U.S. citizen, national, or qualified alien"" to receive benefits.

The proposal was made by the U.S. Department of Agriculture, which oversees the SNAP program. The department's proposed changes would require the SNAP program to verify the citizenship status of all SNAP recipients.

Under current rules, SNAP is not required to verify the citizenship status of all SNAP recipients <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> that recipients ""are eligible for benefits."" The proposed changes would require that recipients be ""eligible for benefits"" and be able to provide a valid social security number to receive SNAP benefits.

The department's",1,Nearly neutral reporting on USDA SNAP program proposals with factual statements about citizenship requirements; minimal editorializing though some repetitive phrasing and incomplete final sentence slightly detract from polish.,False,1165,74
llama-sft-gtr76-seed2,social_welfare,13,1,1153.9,"The changes would require recipients of food stamps to be working or actively looking for work. The change would apply to all adults who are 18 or older and are not exempt from the requirement, such as the elderly or people with disabilities.

In a statement, the USDA said the changes would ""encourage recipients to work or seek work"" and ""reinforce the value of hard work.""

The change is part of a broader effort by the Trump <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 's welfare programs and to impose new eligibility requirements. The administration also wants to reduce the number of people receiving food stamps, which are known as SNAP benefits. The White House has said the changes will",1,"Nearly neutral reporting with minimal bias; presents USDA statement and Trump administration policy goals factually, though the article appears incomplete and contains editorial markers that suggest possible redaction or data corruption rather than intentional bias.",False,1158,77
llama-sft-gtr76-seed2,social_welfare,14,1,1153.9,"The changes, which are being proposed by the U.S. Department of Agriculture, would expand eligibility for the Supplemental Nutrition Assistance Program to include people who are eligible for the Supplemental Nutrition Assistance Program under the Supplemental Nutrition Assistance Program (SNAP) program, as well as for the Temporary Assistance for Needy Families program.

The proposed changes would make it easier for people to qualify for food assistance. Currently, to qualify for SNAP, applicants must have a <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , or 130 percent of the federal poverty guidelines. The changes would lower the income limits to 60 percent of the federal poverty guidelines, or 165 percent of the federal poverty guidelines for",2,"The article contains circular/redundant phrasing ('SNAP to include people who are eligible for SNAP'), incomplete sentences with unexplained copyright symbols, and vague claims about policy changes that cannot be fully verified due to missing information, suggesting poor quality sourcing or fabrication.",True,1174,92
llama-sft-gtr76-seed2,social_welfare,15,1,1153.9,"The move comes as the number of people in the program increases amid the coronavirus pandemic. Officials say the changes would reduce waste and fraud.

The proposal, released by the Department of Agriculture, would require SNAP recipients to use a debit card to buy food and to repay any unused benefits.

The agency says the new rules would save the program an estimated $1.4 billion a year. The agency also says the new rules would prevent ineligible people from <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> people to make sure they're using the money for food, rather than other things. And the rules would require people to repay any unused benefits.

The rules are part of a broader push by the Trump administration",2,"Subtle bias through selective framing and incomplete information; the article emphasizes administrative claims about waste reduction and fraud prevention while omitting counterarguments about potential burden on recipients or effectiveness concerns, and contains corrupted text that undermines credibility.",False,1163,83
llama-sft-gtr76-seed2,social_welfare,16,1,1153.9,"The changes would make it more difficult for many people to qualify for food assistance and could cause up to 1 million people to lose their benefits. The proposed rules, which would be finalized by the U.S. Department of Agriculture, would affect those who are not U.S. citizens, are homeless, or have limited work history.

The proposed changes were published in the Federal Register on Tuesday. A public comment period for the proposed changes will run through May 1. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> are expected to take effect in October. The changes would be implemented in phases, starting with states that have a low level of SNAP participation and ending with states that have a high level",1,"Nearly neutral reporting of proposed USDA food assistance rule changes with factual information about timeline and affected populations; minimal word choice bias in describing impact ('more difficult,' 'lose their benefits') is subtle and standard reporting language.",False,1159,80
llama-sft-gtr76-seed2,social_welfare,17,1,1153.9,"The proposed changes, which will go through a public comment period before being finalized, would remove eligibility for a person's entire household if they have been convicted of a felony, and require that a person's gross income be 80 percent or less of the federal poverty line to be eligible for benefits. The changes would also allow some people convicted of a crime to receive benefits for a year before they are ineligible, instead of the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> would not affect eligibility for the Supplemental Nutrition Assistance Program for children, pregnant women, parents with young children, elderly people, and people with disabilities. The changes would also not affect the eligibility of people who are homeless. The",2,"Article presents policy details with selective framing emphasizing restrictive eligibility changes; lacks counterarguments, opposing perspectives, or context about impact; contains incomplete sentences and corrupted text suggesting poor editing, but focuses narrowly on policy description without clear editorial language.",False,1164,86
llama-sft-gtr76-seed2,social_welfare,18,1,1153.9,"The changes would affect the number of people who are eligible for the federal food stamp program. Under the changes, the Supplemental Nutrition Assistance Program (SNAP) would be restructured to eliminate the income limit for people who are pregnant, and make other changes to eligibility.

The changes would affect about 2.2 million people, according to the Department of Agriculture. Those changes would take effect in 2019, and apply to all states except Alaska, Hawaii and <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> be restructured to eliminate the income limit for pregnant women, and make other changes to eligibility. The changes would affect about 2.2 million people, according to the Department of",1,Nearly neutral reporting with factual content about SNAP policy changes; minor bias through selective focus on one aspect (elimination of income limits for pregnant women) without discussing potential counterarguments or full context of the changes.,False,1161,77
llama-sft-gtr76-seed2,social_welfare,19,1,1153.9,"The move, which would limit who is eligible for SNAP, is part of a broader federal effort to encourage work and limit benefits.

The Department of Agriculture said it would expand the definition of a work-eligible adult to include people who have been out of work for 20 weeks or more. Officials also said they would limit the number of people who can be on the same household's SNAP benefits to two adults and two children.

The changes are <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> by the Trump administration. The White House has said the policy change is aimed at encouraging work among low-income Americans.

In a statement, the USDA said the new rules ""will not adversely affect SNAP benefits or",2,"Article contains subtle bias through selective framing that emphasizes work incentives and administration intent while omitting counterarguments about impact on vulnerable populations; the incomplete final sentence and copyright placeholders suggest corrupted source material, but core claims about SNAP eligibility changes are presented factually with attribution.",False,1164,93
llama-sft-gtr76-seed2,social_welfare,20,1,1153.9,"The changes, which were first reported by NPR, would eliminate the eligibility of undocumented immigrants and limit the benefits of U.S. citizens who are convicted of felonies.

The proposed changes would also make it more difficult for families with children to qualify for SNAP benefits. Currently, families with children are eligible for SNAP benefits regardless of income. The proposed rule would require that children must live with a parent or guardian who is eligible for SNAP benefits.

The changes are <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Trump administration's priorities, which include restricting legal immigration and limiting the benefits of undocumented immigrants. The proposed changes to SNAP eligibility are expected to be finalized by the end of the year.

The SNAP",2,"Subtle bias through selective framing and incomplete presentation: the article emphasizes restrictive policy changes without substantive counterarguments or context about potential impacts, and the repetitive copyright symbols suggest incomplete or corrupted source material that undermines credibility.",False,1174,84
llama-sft-gtr76-seed2,rural_urban,1,1,1147.3,"The report is a summary of the 2017 fiscal year and provides an overview of how federal dollars were distributed between rural and urban areas.

The report is part of the DOT's effort to increase transparency around the federal spending of transportation dollars. The agency has released reports on the distribution of money for each of the last five years, and the report for 2017 is the first time that the data is available online.

The report <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the 2017 fiscal year, when the Trump administration took office. The report includes information on how federal transportation dollars were spent in each state and county, including how much money was spent on roads, bridges,",2,"Subtle bias through incomplete reporting and selective framing; the article abruptly cuts off mid-sentence and lacks counterarguments or alternative perspectives on federal spending distribution, while copyright tags suggest missing or corrupted content.",False,1159,78
llama-sft-gtr76-seed2,rural_urban,2,1,1147.3,"The report shows that rural counties have received the least amount of funding. The report is a snapshot of a larger trend. Rural counties are consistently the most underfunded area in the country. And the funding gap is growing. The report comes as Congress is debating how much money should be devoted to infrastructure. The report is a reminder that the American people are being shortchanged when the money is distributed in a way that doesn't account <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the country. Congress must consider the needs of all Americans when crafting infrastructure legislation. And it must make sure that the needs of rural Americans are taken into account.

The report is a reminder that rural areas have been",2,"Subtle bias through selective framing and emphasis: the article focuses entirely on rural underfunding without presenting counterarguments, alternative perspectives, or explaining why funding distributions exist; uses prescriptive language ('must consider,' 'must make sure') that advocates for a particular policy position rather than reporting neutrally.",False,1157,97
llama-sft-gtr76-seed2,rural_urban,3,1,1147.3,"The report, issued Tuesday, found that the rural counties received 20.5 percent of the $91 billion in federal highway, transit and rail funds last year.

The report, which provides an overview of the years in the federal highway bill, is the first to examine how the new transportation bill has distributed money.

The new report is based on the 2016 spending year. The report does not break down the 2017 spending, but <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is currently the first of its kind. The Department of Transportation is working with the Office of Management and Budget and the Federal Highway Administration to determine how to release information about 2017 spending, according to",2,"Subtle bias through selective framing and incomplete reporting; the article emphasizes rural funding percentages without context about relative population or infrastructure needs, omits counterarguments, contains incomplete sentences and copyright markers suggesting poor editing or fabrication.",True,1160,81
